,dewpoint_2h
1173,-9.412757297866511
12167,-8.11289960620783
26371,-8.044352602399714
23591,-8.412866695766148
23019,-8.912811938436962
19585,-2.395072565313106
13884,-3.4975692857448
9759,-9.802172725076352
3509,-4.7798377611130505
10169,-6.161045501664376
17421,-0.3686562173684595
16716,-4.013353594893261
7299,-16.64215783902042
23937,-6.6194078439748525
6161,-5.470638394618648
18041,0.10696895559329356
11182,-11.579980483558858
256,-21.5189907465036
27691,-5.012873671601465
10901,-7.525986584594643
2633,-9.315760213578695
13260,-6.01222834207171
12174,-8.412866695766148
24592,-5.7055185214799105
16195,-2.513521649855965
17995,0.10399252967867463
17151,0.6242346337757865
4007,-3.90298687760628
27812,-5.37942962035037
23615,-8.812822880562099
19336,-5.508744784772719
21783,1.4972194162743264
11049,-13.458804267069436
2156,-18.990186861004048
16817,-5.113231022444888
3652,-5.613175494509079
26020,-10.168731260837948
10314,-12.612199526304796
2644,-9.059990823368976
17638,1.1161699332060242
20958,-2.7260211628802806
18437,-0.8265864098578899
16328,-0.8137133824763078
2617,-11.612518266451346
17896,-0.872235913347358
27221,-7.113009611252607
13919,-4.849690107336916
20747,-4.695951307027512
16251,-2.3135441365799325
19163,-5.685551987837147
19957,-3.1297781853428925
18988,-4.830516829577089
4967,-22.21932877598996
2468,-11.272049172204554
3498,-5.2067688288458465
27402,-7.738512442988497
17551,0.3698743285173294
17230,-0.7736807142382187
24157,-4.240494240465403
22196,-6.079076577417936
20580,-6.544345906657084
5844,-15.138109004257373
22840,-10.776545177043886
18166,-0.3206911229639897
5593,-15.795284375106988
21839,2.5695564908900024
10067,-8.520496867019693
19442,-4.376031775217263
23325,-12.829066599926277
10485,-8.776755292826516
21938,-2.213046801358568
12371,-2.9999900911811936
12830,-6.1131200833317365
19799,-0.21308816092636634
9580,-10.294851860498717
21993,-5.054630466068343
5571,-15.945138453902178
24362,-5.113231022444888
21252,-3.1496158877082547
23080,-11.779423631342512
6745,-12.85500172033248
4637,-24.5872792190386
18051,-0.08101377412797528
27157,-6.5917762592438764
16402,1.802409226754831
26022,-10.126426815288257
24113,-4.269440651672395
22526,-12.06463545150596
4255,-8.77135504766686
4478,-19.810999841212205
23219,-17.251624973390058
405,-20.73625933269581
25101,-2.0439749199840884
16446,0.9333872337622964
24775,-4.006785102029092
8225,-4.493267761914014
19126,-5.777129156478625
8251,-4.870803613279168
13575,-5.013242142043061
2272,-19.542323809766
16875,-5.813153316027124
19554,-2.7045945591311016
11396,-9.25671348788144
952,-6.8196732768800645
4854,-24.42480483055493
25438,-8.382373175011129
4944,-22.737318243780702
13689,-5.613175494509079
1290,-5.5528168966635585
748,-7.7673669661824
19306,-4.38152133965104
9597,-9.324419077496332
21588,-1.7272693649040447
6016,-8.363333183213308
589,-20.776990516148146
8941,-14.077138577193095
27041,-6.376424985695532
6847,-18.514144600006322
2603,-12.912378083121386
22995,-10.112680997222636
27123,-5.87917903997225
22998,-10.112680997222636
1887,-3.9396612717009054
15745,3.7034030384704746
12325,-3.918914088388002
1064,-8.612844778823426
17162,1.0604950795385568
6714,-10.87101002210236
21084,-2.371326372635679
17907,-0.7059614164298884
4257,-8.668500204867156
8136,-8.942871967250493
14002,-4.173929469768438
26653,-9.92828448888882
1001,-7.412976560700552
5876,-15.907967407593933
3813,-5.206179216119076
25551,-8.243719224782428
25945,-9.034480511398858
19740,-1.9093760738012204
16804,-5.113231022444888
25671,-5.8075418205183045
28107,-10.68873020994379
13532,-5.113231022444888
6501,-12.912378083121386
1790,0.486139087748028
15569,2.88586465146432
10825,-6.444718787614392
27851,-5.813153316027124
17934,-0.16002792829992035
951,-6.833243274834883
19267,-4.5662660660923615
22316,-5.513186590755566
18093,0.4209381211352574
6393,-8.412866695766148
26248,-10.776182827513427
20311,-4.61328666713912
24744,-4.501699393667106
2466,-11.173222574095108
5815,-15.269452658551733
13410,-4.558687572271976
1619,-2.3675004067077743
3646,-5.113231022444888
5519,-21.557811206328264
19107,-5.185909979289129
24243,-6.1613202396755735
22136,-7.767662118799723
3751,-6.3130979515531775
21590,-1.7275361029058038
5408,-20.725544221551825
20267,-5.113231022444888
3314,-9.632851803504176
22552,-14.472482378411875
27532,-11.955710953320224
21377,-2.6365712226669653
26680,-10.920054050785387
788,-10.1264266623133
26412,-8.005941079574164
27626,-6.155609625765786
12904,-7.113009611252607
22890,-9.78019890253558
11386,-9.351098186915172
5153,-20.208000661445674
18402,-1.2691903637363269
10296,-11.855925772623491
7987,-11.412539903172885
24712,-5.513941364943827
16545,-0.07099366107570196
11330,-9.916598902706829
3580,-5.271428534310682
13543,-5.31320879725955
23262,-17.736424706665286
2199,-20.791965337532773
17942,0.021147837664279072
19168,-4.866390829921131
27879,-6.5130758384559835
5906,-12.802012145389552
13517,-5.113231022444888
7639,-10.64890345769492
18008,0.15972869966010056
20297,-3.813375941507313
20503,-1.4919914563596668
5619,-16.179848855994543
19323,-4.850555905587156
926,-6.908798884908338
9987,-7.964723261259962
6049,-7.363942763919443
21385,-2.701985706397424
19521,-2.7982483624471017
25003,-3.713387121819837
195,-22.057059836862784
18430,-1.4489735884278978
6502,-13.112356586510653
17624,0.7743955993110345
1256,-9.11279006819773
26405,-7.6330168585294516
3895,-4.393508144353488
3131,-8.844777489032184
19838,0.8730543031143344
15253,-2.9548593836780648
1659,-2.3917415792238264
16866,-5.613175494509079
5985,-9.410051851983392
3589,-5.3888911053328705
8440,-2.7500212611643424
21099,-3.461937374617725
18330,-3.813375941507313
15134,-3.997333842352264
27286,-6.1131200833317365
19591,-2.3186650712762296
19665,-1.9328438452016985
11865,-8.66016541133982
6132,-5.6175607230348685
9818,-9.105521424347664
1187,-9.612735474330787
21724,-0.6233570821817963
4806,-25.84278109947013
17020,-2.8134879547974765
18319,-3.5134094964558824
250,-21.370173235573425
16212,-2.3135441365799325
12476,-3.619082060393073
25400,-10.747394894038301
14591,-4.697935697827269
22003,-7.261992925886243
23557,-7.9129215698540225
23419,-8.831150293729369
26683,-11.457326660948775
22164,-6.527548295600567
9447,2.0532849582132324
4567,-21.863891424932238
5222,-19.93516339065532
27472,-8.815272900843611
18638,-5.410150319901182
627,-22.49078727308227
17794,-0.4910813043327992
2439,-11.443017215943188
21207,-3.0627611131276806
10110,-8.412866695766148
3649,-5.392709309684856
2067,-19.211529542062266
2115,-16.70912873836699
4687,-25.59834926429255
1806,0.6861163208046666
26564,-8.412866695766148
16683,-3.5134094964558824
13787,-3.7157569738713283
17342,-0.7738980941084371
23729,-7.312987572880893
16045,-2.71349918181331
16412,1.978841834121136
14911,-5.813153316027124
11513,-10.112680997222636
12899,-7.113009611252607
14854,-5.333905482278644
13346,-4.880237443192692
16887,-5.813153316027124
1726,-1.8670002541662176
15666,3.685772574903082
19584,-2.5026907911149703
717,-7.773119059583162
3534,-5.462293595557562
4804,-26.47087519398318
8024,-12.712399598413556
2474,-11.377604121264575
6124,-5.802213293490063
5134,-20.37116929004821
19550,-2.4872701262315733
18009,0.044973199813071116
19920,-3.813191699450004
7860,-10.251132712683484
27462,-7.901682674448287
16379,0.8860935351800333
10248,-10.290909032843157
7993,-11.412539903172885
1137,-8.612844778823426
8392,-0.2137813750652617
24111,-4.972166372413784
3991,-2.2386043322640967
21653,-1.9089127758866649
20719,-5.8340792678352775
18686,-5.610238206601865
17329,-0.4558550006455689
9830,-8.85300251428034
8498,-5.034804258075846
9434,1.6860022058688335
440,-20.73625933269581
10792,-6.763881066349777
11704,-6.806946791033317
22108,-9.28968264691856
16690,-3.813375941507313
2941,-9.143258522640686
9519,-8.006712324035325
14139,-2.8134879547974765
19385,-4.9969914080151465
21622,-2.707309679503752
9042,-14.49391901279952
846,-9.642157731799184
21381,-2.9090050416987663
15784,3.2491207673561413
14029,-4.61687432704895
25748,-6.950602464376432
3570,-5.262326706519397
12917,-7.312987572880893
297,-20.581248292138753
26754,-12.736039148634884
2417,-11.649282608890493
7648,-10.172572992691457
1072,-8.612844778823426
22213,-6.097771073311704
27049,-6.230568446634114
20069,-3.402486169599478
25989,-9.607540431099046
11503,-10.312659239071847
15451,-3.3220404627338573
9201,-9.261295513694547
20399,-4.113342428591737
27387,-6.686366293900488
14206,-3.713387121819837
5963,-10.100520852493737
22017,-9.050123251222095
15264,-5.141392265621792
7839,-9.950879199106136
18050,-0.012393453996616573
18488,-3.0484054580310485
740,-5.8373637915649725
19435,-4.326026538569508
20519,-1.34715062120722
24951,-3.4467170279093087
6128,-5.844187452826373
23018,-9.11279006819773
3254,-9.61779676213893
4629,-25.098557215129556
2125,-17.335339429755752
6422,-10.712615778814516
20705,-5.768436497581859
300,-20.581248292138753
3393,-5.907478239803437
13467,-4.560440139881651
18997,-4.710036941799382
12645,-4.157808268170002
21753,0.10168941998445316
12234,-9.3127682166399
11870,-8.839815640626632
10983,-10.302117255577773
25353,-10.43033884961388
3414,-4.206359089355014
23468,-8.824696893047319
5875,-16.003195643827294
23588,-8.412866695766148
23408,-9.18508940394552
27310,-4.941594247726177
15457,-3.4144751836122675
8549,-9.591916088316555
7082,-16.707982250950955
12355,-3.637875346965372
23532,-8.166542546863258
15973,-0.013804076624150658
10842,-6.799216863806393
6131,-5.547684893428778
11935,-6.161015090634674
4229,-7.843732101419362
25230,-0.18462203679114644
17854,-0.18568714804569664
16594,-1.5289976368128335
215,-21.444365639857775
14047,-4.337468825785426
28304,0.9414378389008342
16554,-0.7061883678753603
18527,-4.657524615554115
7145,-16.935864985838133
12601,-4.260715440930164
9312,1.8414881744633729
11776,-8.897820940030977
2178,-21.16874872720762
17043,-2.013577901693343
6748,-14.245496195099385
3051,-7.697854011483479
17049,-0.8137133824763078
8841,-10.041357288244539
16002,-1.0136907556425692
19549,-2.4872701262315733
6011,-8.462181978794188
18077,0.4097685124231499
19766,-1.86319972283474
27003,-6.467892330028597
2068,-19.241559258944356
21768,0.4744188090251309
11679,-7.164472105925014
23003,-10.312659239071847
16019,-1.813600435120584
16522,0.5170479083236976
18721,-4.210898157087724
10963,-10.684461045961443
20953,-2.973545779198013
13799,-2.9977154317171144
10399,-13.738228617447914
22032,-8.899358823699322
7653,-10.159258034054519
5352,-19.821542825490788
14190,-3.813375941507313
8444,-2.9616748131122432
1302,-5.394761691629367
25837,-7.812932558682637
25394,-11.460985244928295
2062,-17.552986994852038
14612,-8.091762176331153
3551,-5.310406719192609
11608,-6.193606245429343
26351,-8.708758068903537
27540,-11.87868446948606
5766,-14.944656574913681
23508,-7.842222820026669
23548,-8.108139813132484
17322,-0.29924836997285803
12576,-4.009003554372857
6111,-5.874887465329193
2469,-11.483675996323555
8427,-1.9845277619989905
9839,-8.520589105759441
19652,-2.49806381467256
18849,-5.503735448365786
15801,3.0098685760698887
10046,-7.915629563937702
23427,-8.30703439141535
961,-6.657603064923547
25425,-9.488420208054693
9998,-7.864778297487388
6375,-7.6129545503509055
10499,-8.386678388624604
4513,-20.683948738328773
19767,-1.7964131428635182
13261,-5.8340792678352775
16235,-2.513521649855965
28178,-3.0278818393633404
25950,-9.034480511398858
26944,-6.858976894509107
16464,0.8665259565416327
28004,-3.805214266161283
11750,-7.898732976785692
21760,0.21607443038527469
19146,-5.153967238870076
3601,-5.484306853181057
14259,-5.113231022444888
14543,-2.121505071273581
1507,-3.4597383189732405
8378,-0.0691431660118411
18591,-5.7452232436840545
9375,-0.4137586921876565
1317,-5.510065732752214
5046,-23.64563011377577
8573,-8.55887723567511
12434,-2.0487506046158974
22326,-5.813153316027124
4821,-25.357363692306514
19714,-1.6427490330009429
1636,-2.845009551542752
16285,-2.013577901693343
22877,-10.058256459396704
12421,-2.496153786755264
12498,-3.483338131550344
10326,-12.797415834818064
15631,2.485910577657492
15570,2.88586465146432
18085,0.2085566877024525
6798,-15.182749679809515
1516,-4.067411584311136
1468,-3.861087922398904
15544,2.0853119908162703
18194,-0.2933251231075096
19081,-5.0945050422789695
5553,-17.702108360203418
5788,-15.219052866728006
18263,-1.813600435120584
12834,-5.813153316027124
123,-24.26964577558281
8272,-4.773967532868342
13088,-2.3292718222214686
4286,-8.693692065167548
17720,0.5251625632879733
20722,-5.8775459574883335
9287,2.3859220475300056
6960,-16.888816488560266
17726,0.6087468372674335
8919,-13.006116505580511
7754,-9.522109418400461
16372,-0.013804076624150658
25078,-1.7281250080135404
5833,-14.828652362472667
21579,-2.078001511382989
247,-21.22306547244348
16190,-2.3135441365799325
25697,-5.621689201206833
7936,-12.11246425637877
1402,-5.4642405343369544
10465,-9.616251343497572
10830,-6.386458787921174
16496,0.2828225146808108
5491,-20.47452784558546
19121,-5.110700633601891
14806,-5.190022875135504
16410,2.0532849582132324
20875,-3.3283256813871294
9609,-9.946073066043429
6238,-6.5130758384559835
6961,-17.137458915107874
3435,-5.533324634914418
23305,-11.408072024013839
12732,-4.5132978100889725
6717,-10.358516786684833
12940,-7.6129545503509055
12558,-4.093850733644866
24595,-6.404282356735879
24284,-5.542853558420236
13429,-4.301211053729143
3338,-6.884012496433128
5868,-15.794574335596366
3987,-2.9669341076413103
21284,-3.3424819836489683
1243,-9.91270277405484
3771,-4.61328666713912
24673,-7.205421794753375
3457,-6.715432255381391
1495,-4.345546543785344
21795,2.1108734340262023
21933,-2.2103823765150588
22380,-6.3130979515531775
9417,-0.013804076624150658
17106,2.0286790718395564
24932,-3.36197451464467
14964,-7.113009611252607
23596,-8.412866695766148
17579,0.4027209783906024
8411,-1.3136568504193893
22753,-13.160106245666
8861,-12.748410542026136
13715,-4.813264395250418
21117,-2.9794551916259127
14222,-4.5132978100889725
26092,-14.669433834164051
21112,-2.9810448400026
6159,-5.3888911053328705
12081,-7.013020637443981
16689,-3.713387121819837
26398,-7.947204188483232
26280,-10.172572992691457
25188,0.18286077818212693
25413,-9.840322278431513
5346,-21.570160686581758
9920,-7.980682431131541
6188,-5.515741081323544
5191,-19.963412815551845
27941,-6.0131311562265255
12739,-4.813264395250418
16579,-1.03118235336792
18262,-2.013577901693343
23253,-18.88014599437421
9319,1.0740866511809757
105,-24.70923995437993
17505,0.11792513519129715
14620,-6.981501096066679
28236,0.09235652500439556
14670,-5.868780055533531
11061,-12.68961634806516
3801,-4.629362609076119
26301,-9.709731413274122
19939,-3.7312589700536622
27645,-5.811594435375635
23558,-7.9129215698540225
24752,-3.931437339415557
11353,-9.559908884689754
24651,-6.5157827090104234
5647,-16.04211833070143
18357,-1.713611708839694
19906,-3.3872487040108465
14629,-5.014346979322856
12776,-5.513186590755566
23813,-9.296289934171039
25107,-2.7315184616180384
7699,-9.595358459822453
8893,-13.686360860383887
4971,-22.394891553316246
3592,-5.402484411739341
14210,-3.713387121819837
23346,-12.149414558454408
23440,-8.390805115806883
11878,-8.775619764388555
13791,-3.5038170200202363
411,-20.759513520714272
10119,-8.312877661243027
11795,-9.222516666961956
17271,-0.5578732325281492
98,-24.889101239725644
23009,-9.91270277405484
13453,-4.681437570139736
28275,0.1379790257640855
23374,-10.62623152006392
4627,-25.37081334041273
14450,-1.713611708839694
15247,-4.367347772815382
28367,1.3161390127597996
25127,-2.8134879547974765
8240,-4.84238395024279
563,-20.75176205131105
21187,-3.49101259646047
13189,-3.900733538710227
4405,-14.537355889856164
14042,-4.521781744607448
7027,-17.287076961367443
11381,-9.465778616475331
1352,-6.234264391323952
7898,-11.001068675759237
7879,-11.05187582769608
14555,-3.868524814097529
7376,-14.060089570759445
15615,2.1859449732640943
17198,-1.2504683615445895
19389,-5.129758790224808
1238,-9.812713669476473
12889,-7.013020637443981
11384,-9.315919587882922
12227,-9.3127682166399
25842,-7.812932558682637
3690,-4.633513321667075
2670,-10.299273453756072
17985,-0.1343546182002658
21201,-3.294687388821199
13102,-2.2848979668274185
18404,-1.4739502332152496
11970,-6.243547521586303
8737,-9.217796836674227
6916,-17.56637897523246
13764,-2.3827622912657804
36,-27.734380489376267
7437,-15.743519562510027
19173,-5.534636884604518
21434,-2.3579190811522235
6175,-5.542967271663346
7967,-12.412431906379545
6359,-7.013020637443981
21978,-4.860382802163934
18795,-5.6220944458883295
1365,-5.7611629601881305
23534,-8.113608320737379
22590,-15.518251839317038
21251,-3.81430416146454
16770,-5.013242142043061
13034,-1.956455320654655
22926,-10.018240438352274
25668,-5.751913884526558
25876,-6.1968715115963375
25311,-8.454808509618656
10031,-7.6129545503509055
26853,-9.938593214861474
18345,-3.2134430934374394
9461,0.20771233804935368
13067,-1.8509387240741484
2986,-8.53847909133503
3774,-4.693255767520289
19007,-4.710036941799382
1019,-7.812932558682637
7603,-13.591085791771967
11013,-12.158817411920385
24857,-3.9871955873096607
3941,-3.0170732561603897
18973,-5.183240600644098
6606,-15.912057595514163
8590,-8.471620931981745
23803,-9.32053819036508
14661,-10.262835512368747
23104,-11.766760241585159
23986,-7.254168972279023
26265,-10.04913757296527
10667,-6.812006624538005
23084,-11.96269343299474
8979,-15.932626781204775
26090,-13.57237753897938
16119,-4.113342428591737
3422,-6.223601244028273
10522,-8.128133303721693
23860,-11.580430070026194
28177,-3.0262685339187616
11665,-9.31039743907744
19527,-2.903376672205196
2269,-19.294739917500557
24445,-3.238796438298352
6639,-14.912163957679772
612,-21.865093420749588
12362,-3.6015073919381235
17990,0.2510840602991293
19187,-4.653460047160987
3378,-6.339762164541522
11814,-8.38076063976851
16746,-4.313320109999687
3054,-7.642675920053056
10858,-6.285726077172427
9867,-8.12222290038589
4216,-6.896133292391367
14266,-5.013242142043061
24130,-4.203032807874266
16627,-2.2135553869474087
1506,-3.9259497712220286
28,-26.9832179703294
14556,-4.2165915510874905
5020,-22.562158507075967
13415,-4.7701559052794815
10595,-7.6838885448165
14581,-5.8029032400231015
28363,0.916499363782952
18207,-0.44934496571136334
21454,-1.5792079641426178
23492,-8.548131762932517
16525,0.2682248645930493
2634,-9.335354663809678
26686,-12.078166919719562
1303,-5.354185662332843
16907,-6.5130758384559835
2489,-11.166528407574267
6054,-7.107318992484155
4446,-17.790239876230732
7829,-9.3127682166399
5738,-14.888439942941488
8325,-4.3421761581009175
237,-21.47214738233169
23211,-15.481327686754618
7988,-11.212561558575851
26531,-8.312877661243027
25643,-5.5830398148405385
21809,2.7295435789072453
6837,-17.090793184904307
8093,-9.22244072032884
25662,-5.571274790858924
24472,-2.8885553806264337
23438,-8.53496447490306
24011,-6.701370614981828
3969,-3.184113546226837
7313,-16.40591667897566
14000,-4.371899094739447
1241,-9.812713669476473
20612,-3.6190701094693196
4283,-8.790766637211354
10826,-6.430132132018106
5823,-14.952915176571135
9456,1.534038488996296
22895,-10.010385091020632
8700,-9.051249377811695
17005,-3.3134318897732564
6439,-11.112572393282873
25898,-5.129854111133627
24447,-3.047581556847676
9162,-9.752661615646296
7478,-15.346415695473619
8907,-13.651433973258015
235,-21.509436547248765
13084,-1.9368754318380808
1446,-4.1181711003493575
2780,-15.765384992611285
21028,-2.353397739748245
2999,-8.375209264951982
7485,-15.554667676793267
21148,-2.479922475360047
3279,-8.456983628054799
26,-26.500815415858927
27136,-6.184908537375821
26191,-13.08320739173001
14017,-4.210715178016455
4143,-2.592371467137438
23263,-18.097136837073236
8971,-14.99514718422607
21800,2.2855732729533527
4712,-26.330848964130386
19144,-5.414783288487558
6697,-9.541856390594583
7746,-9.143019973048876
2128,-17.472177060359563
11169,-11.066627678377118
334,-20.674251393964397
28027,-6.865801696551926
19191,-5.389188481298863
13605,-5.113231022444888
5174,-20.07078966712105
9815,-8.89575891535968
4591,-25.94923951742291
571,-20.658750143172238
12114,-7.412976560700552
8031,-12.912378083121386
25492,-9.471385813640707
4647,-26.726598332896682
11392,-9.243280569694509
3349,-7.245409634011109
10297,-11.076884069024663
7992,-11.412539903172885
1910,-5.462839193814042
12225,-9.11279006819773
3046,-7.883458240129197
25761,-6.955942443691198
16641,-2.513521649855965
11477,-9.412757297866511
11628,-6.222548262645414
1066,-8.612844778823426
15426,-3.456739248133037
17705,0.8688722027834062
15524,-1.3206962293904112
19332,-5.262008162066011
25899,-5.9443402206058575
444,-20.75176205131105
20708,-5.022079423330263
21621,-2.9229984956439994
7470,-16.0026141592747
13606,-5.113231022444888
2291,-16.371113760399233
14270,-5.113231022444888
23373,-10.580996290884556
10192,-8.47811823841791
20812,-3.7332383028872407
5945,-10.642600970535787
9180,-9.208075010702837
7708,-9.372931818213722
14227,-4.313320109999687
10978,-10.859278934314457
18783,-5.11886779908276
11739,-6.536657465496769
4631,-25.10034328881792
12692,-4.129535986630051
9924,-7.826004547213538
18361,-1.3136568504193893
6980,-17.934230580085625
6678,-7.482067529037019
25763,-7.168510411575687
13979,-3.7602781503603033
22713,-16.735701751019494
26006,-10.123895759077877
23148,-15.064269170161849
152,-22.63341068891401
18400,-1.020345422886716
16188,-2.513521649855965
18279,-3.013465514776797
5433,-20.527096665774504
4340,-14.959215407022931
27105,-6.284946980291625
22076,-9.323924766557637
20291,-4.113342428591737
10569,-7.306710302766362
19357,-4.964893022340489
8500,-5.266442284135055
26140,-14.666258349270509
1750,-0.08612413222090759
27023,-5.8794653587915
21298,-3.4343685615823083
1444,-4.066608035806615
6348,-7.312987572880893
9594,-9.406184743935269
335,-20.674251393964397
7540,-14.313949606710686
9438,2.1859449732640943
655,-25.09006207593066
27319,-4.729354839100495
17305,-0.3585650491337225
10735,-6.808459713586387
23361,-10.995552731855225
1494,-4.695951307027512
6034,-7.669830602979228
25374,-12.877188491533234
23032,-9.233274943043082
15663,3.2858186505461764
1059,-8.612844778823426
1801,0.486139087748028
16003,-1.5136342702888912
14513,0.7398139064888329
20890,-2.9637768363637287
7657,-9.958031191906326
2729,-11.829347033721785
12066,-6.613064788912897
15697,3.755671061637892
8223,-4.662395412763222
8401,-0.5137473577543362
11056,-12.602172344473715
22882,-10.281679036867775
7518,-12.439352562775655
25149,-2.71349918181331
227,-21.36092752461033
8387,-0.2137813750652617
10555,-7.688233695503005
18221,-0.4190614390238405
26168,-13.651433973258015
21905,-1.7367187070774373
16961,-5.013242142043061
26476,-8.194707537455221
28075,-8.099249376926897
20257,-4.813264395250418
16159,-2.8134879547974765
4040,-4.824818892077669
27376,-6.298650343250139
7073,-17.097860457068734
9410,-0.8137133824763078
27243,-7.113009611252607
19329,-5.511598547767469
6627,-16.01204698498464
11080,-13.482062943102662
11377,-9.365973925130683
27271,-6.613064788912897
21130,-2.102658226271093
2050,-14.313949606710686
22037,-9.343427439541344
4354,-17.44648406446919
17620,0.8293829874485777
22532,-12.994250247907429
950,-6.7925709273789385
21966,-3.745387885391199
23976,-7.6759643595347855
6481,-12.612410363065193
12484,-3.1114393012133963
8916,-13.860311951807056
13893,-4.74853329006822
16125,-4.5132978100889725
23195,-14.353417498952787
14614,-7.755952094672497
25772,-7.209828742446545
14353,-2.513521649855965
24369,-5.152994846202767
13962,-4.9812142896254965
19699,-1.9160672977753648
13376,-4.701627876151734
7208,-15.970784520600365
5484,-20.850747168346725
5216,-20.1062766778572
27828,-5.613175494509079
13695,-6.0131311562265255
13248,-6.152067490226795
19776,-1.2062566303816165
27015,-6.260032679815987
4702,-24.586406247987647
4019,-3.4267075055200555
8650,-8.539720467731755
19860,0.19167130916468325
11624,-6.036199996012888
2677,-10.81244406548633
5791,-15.302822490321288
20530,-2.6665278727892985
15890,0.9495699780749108
23819,-10.238314484887221
8137,-8.71305469896555
773,-7.636950773157658
26841,-10.39403116818726
19177,-5.229916971197585
19577,-2.538834865961462
12376,-3.1744622074154867
11578,-7.412976560700552
27826,-5.613175494509079
21911,-1.6101212329236794
24638,-6.283652312414932
18224,-0.7395469316354191
27283,-6.5130758384559835
2473,-11.193138604269734
18390,-0.7252559098285144
12751,-5.013242142043061
7113,-16.993394007426296
760,-7.076574160125308
16900,-6.1131200833317365
6050,-7.319774550732279
16306,-1.2136681474901254
19093,-5.1165945288440735
27493,-10.187474380071064
425,-20.720756907661862
21019,-2.247213425122526
28403,1.3787736798856771
18677,-5.778630813332349
1617,-2.3827622912657804
3613,-5.539595016739972
12833,-6.0131311562265255
9149,-10.678677824644714
25517,-9.124871961218409
16684,-3.713387121819837
6562,-14.412217313901436
19749,-1.8774979437337544
2685,-11.101986446678765
17862,-0.9305444844040744
7349,-14.51524355769216
28276,0.14685054354416274
24630,-7.072997890561362
10038,-8.207359558077417
24585,-6.1061722235618126
25075,-1.5441549858217365
20667,-4.585530220014453
1879,-3.2694396097824705
15920,0.7286883416771729
14466,-1.0136907556425692
33,-27.761866855416226
21925,-1.398493900359402
14475,-1.0136907556425692
16939,-6.1131200833317365
9177,-9.61109040218067
14054,-4.158531336674768
13462,-4.696667500317836
6042,-7.542634576587278
22190,-6.261773603524791
14038,-4.443048952362696
17724,0.12996042365971372
7106,-17.168359399011635
16649,-3.2134430934374394
295,-20.581248292138753
268,-21.219855302401246
1602,-2.5929766483222405
27341,-4.162025721626413
12874,-6.5130758384559835
10353,-14.039444124098024
3702,-4.687254443036309
20506,-1.8266031756718841
3550,-5.368807378839502
13437,-4.533841209604169
10550,-7.961982883923647
20730,-5.169716179804791
374,-20.71300580523527
4788,-24.82622570801377
9788,-9.475976595057208
8807,-7.84357208313066
17314,-0.2539012869842388
27177,-6.5130758384559835
16587,-0.6047142628348998
18432,-1.263584369557177
28009,-3.736713801353493
16555,-0.3611406517860581
1164,-9.3127682166399
1363,-6.575146604876356
19096,-5.521206575483762
21408,-1.6509619413760954
2565,-12.412431906379545
22625,-20.527581241556927
21878,1.1892317467095852
2702,-11.241898871964727
13113,-2.3636098317426133
24697,-6.899019711000888
6051,-7.250823717950215
15236,-4.684987218466995
23618,-8.812822880562099
11966,-5.9499039923417625
15774,3.5594213466110927
25484,-8.224616124223855
12865,-6.613064788912897
5949,-10.496398429479264
3198,-8.636007677440146
685,-7.527661270392926
11032,-11.801754597403304
21759,0.18347856096423365
18541,-4.277208550215883
15304,-4.877001320971092
15363,-4.638589023940409
21462,-1.4094869949935696
21092,-2.5504023999468988
11085,-12.105422100431356
22718,-15.317753253834764
4943,-22.778663240620556
26932,-6.835913135546623
5317,-22.709276706874324
5994,-8.98490597902714
6785,-15.708266946865866
3375,-6.599116630903716
508,-20.899052522117657
12993,-6.813042703837756
12438,-2.7929626540565
2358,-13.527945341435931
11332,-10.10903995819232
14539,-0.6329414192914082
24903,-3.5032140037335986
25776,-7.142945393786192
4165,-4.981113478014478
12466,-2.9090050416987663
9785,-9.35893981718958
25666,-5.932624014874388
5574,-15.582278757237566
18667,-5.954904768208071
20114,-2.9916446745453045
8668,-8.979805721426807
10042,-7.874603169831383
20485,-1.5026658378414042
19374,-4.689619024384832
1185,-9.412757297866511
10018,-8.312877661243027
3147,-9.094599807425595
15166,-6.45423285190384
4066,-3.879534745783968
12624,-3.7192041621719563
8014,-12.212453468375333
9958,-7.788424123794787
12700,-4.260897606355557
8982,-15.650090952823927
13603,-5.113231022444888
18190,-0.4417295961397033
17443,-0.2646604838178365
12267,-9.612735474330787
24007,-6.9555250941840665
3055,-7.54256811664961
4067,-3.7558703957623214
340,-20.69750382055762
9548,-8.251325896438248
13459,-4.893726805165912
3505,-5.049361958828975
1624,-2.4248284846005896
22579,-17.544480748951692
15517,-1.7569540454542274
20055,-3.712242054697168
12652,-3.760055973342223
10333,-12.836910169713425
10581,-7.725008864639846
14503,0.486139087748028
11554,-10.412648367001983
1258,-8.912811938436962
27183,-6.5130758384559835
11350,-9.694332464666648
2140,-17.857477725893368
10702,-6.6505635138857215
8728,-9.4979871290359
17407,-0.6768630488716044
2627,-9.812713669476473
6795,-14.490998938123633
1103,-9.11279006819773
12071,-6.813042703837756
16052,-2.8134879547974765
24200,-3.710485691083168
26409,-7.6767670374947015
3692,-4.673801024293346
10692,-6.328838841559284
26725,-12.630243745502437
11786,-9.295680153767435
23737,-6.35653706591294
14112,-2.9953954596619625
6586,-15.012153300446546
6119,-6.0416593487432335
15711,3.5721524632751005
21692,-0.7115291536085707
3343,-7.889936374674352
