,weather_1h
14396,4
14681,0
1507,1
8378,0
18697,0
9375,4
1317,0
5046,0
8573,0
12434,0
27914,0
4821,0
24582,0
1636,0
18298,0
23007,0
12421,4
12498,0
10326,0
26040,0
15723,1
19864,0
6798,2
1516,0
1468,0
15265,0
18300,0
23553,0
5553,0
5788,0
18369,0
12834,4
123,0
8272,0
13088,4
4286,0
19757,0
21715,0
9287,0
6960,0
24775,0
8919,0
7754,0
21695,4
25216,4
5833,0
21702,0
247,0
16352,4
25839,0
7936,0
1402,0
10465,0
10830,0
14996,0
5491,0
19230,0
14948,0
16501,4
20997,0
9609,0
6238,0
6961,0
3435,0
18832,0
12732,4
6717,4
12940,4
12558,4
22268,0
24418,0
13429,0
3338,0
5868,0
3987,0
21406,0
1243,4
24937,0
3771,0
24808,0
3457,0
1495,0
22526,0
22058,0
22506,0
9417,4
15975,0
18382,0
15108,4
18031,0
26145,0
8411,0
22880,0
8861,0
13715,4
21239,4
26710,0
26236,0
21234,4
6159,2
12081,0
16783,4
23986,0
26424,0
24437,0
25554,0
5346,0
9920,0
6188,4
5191,0
28097,4
12739,4
26939,0
19091,0
26005,0
9319,0
105,0
19912,0
15156,4
21704,0
17267,4
14810,0
11061,0
3801,0
26445,0
15433,0
16385,4
23689,0
24887,0
11353,0
14793,0
5647,0
18463,0
20020,0
14769,0
12776,4
25980,0
25247,4
7699,0
8893,0
4971,0
3592,0
14210,4
27748,0
27216,0
11878,0
13791,4
411,4
10119,0
11795,0
20945,0
98,0
23139,0
13453,0
18790,0
17609,0
4627,0
14588,4
24659,0
17024,4
25267,4
8240,0
563,4
21309,0
13189,4
4405,0
14042,0
7027,0
11381,0
1352,0
7898,0
7879,0
18673,0
7376,0
25585,0
27404,0
19499,0
1238,4
12889,4
11384,0
12227,4
26354,0
3690,0
2670,0
23233,0
19306,0
13102,4
18510,4
11970,0
8737,0
6916,0
13764,4
36,0
7437,0
19282,0
27373,0
6175,4
7967,0
6359,0
24379,0
18901,0
1365,0
18544,0
25738,0
22044,0
16865,4
13034,4
24360,0
25810,0
28421,0
25451,0
10031,0
27002,0
24182,0
9461,4
13067,4
2986,0
3774,0
19115,0
1019,0
7603,0
11013,0
24992,0
3941,0
19081,0
6606,4
8590,0
23607,0
14801,0
26895,0
24120,0
23872,0
10667,0
23215,0
8979,0
16531,4
22191,0
3422,0
10522,0
23992,0
20260,0
11665,0
26528,0
2269,0
17075,4
6639,4
612,4
12362,4
18096,0
16690,4
3378,0
11814,0
16840,4
3054,0
10858,0
9867,0
4216,0
14266,4
24264,0
16721,4
1506,1
28,0
14694,0
5020,0
13415,0
10595,0
14719,0
27006,0
18313,0
21577,4
23623,0
21411,0
2634,0
27348,0
1303,4
25243,4
2489,0
6054,2
4446,0
7829,0
5738,0
8325,0
237,0
23342,0
7988,0
26679,0
23448,0
18999,0
6837,0
8093,0
25630,0
24606,0
23569,0
24145,0
3969,0
7313,0
14000,0
1241,4
20732,0
4283,0
10826,0
5823,0
9456,4
23025,0
8700,0
19956,2
6439,4
20967,0
14454,4
24581,0
9162,0
7478,0
8907,0
235,0
13084,4
1446,0
2780,0
21150,0
2999,0
7485,0
26859,0
3279,0
26,0
15395,0
26335,0
14017,0
4143,0
24719,0
8971,0
22523,0
4712,0
19253,0
6697,4
7746,0
2128,0
11169,0
334,0
28184,0
21624,4
13605,4
5174,0
9815,0
4591,0
571,4
12114,0
8031,0
25634,0
4647,0
11392,0
3349,0
10297,0
7992,0
1910,0
12225,4
3046,0
16696,4
22023,0
11477,0
11628,0
1066,0
24197,0
17808,0
18691,0
19442,0
26041,0
444,4
20828,0
21744,4
7470,0
13606,4
2291,0
14270,4
23504,0
10192,0
20934,0
5945,0
9180,0
7708,0
14227,4
10978,0
25055,0
11739,0
4631,0
12692,0
9924,0
18467,4
6980,0
6678,4
20178,0
13979,0
18102,0
19245,0
24859,0
152,0
18506,4
16350,4
18385,0
5433,0
4340,0
16434,4
22202,0
20407,4
10569,0
17041,4
8500,0
20964,4
1750,0
20882,0
21420,0
1444,0
6348,0
9594,0
335,0
7540,0
9438,4
655,0
27471,0
23614,0
10735,0
23492,0
1494,0
6034,2
16595,0
25684,0
20491,4
1059,0
1801,0
17930,0
14651,4
21012,0
7657,0
2729,0
12066,0
15854,0
8223,0
8401,0
11056,0
23012,0
7518,0
25289,4
227,0
8387,0
10555,0
18327,0
26993,0
22030,0
17056,4
15202,0
26575,0
20372,0
16320,4
4040,0
24988,0
7073,0
9410,4
27395,0
19439,0
6627,4
11080,0
11377,0
16344,4
21252,4
2050,0
22163,0
4354,0
25702,0
22658,0
950,0
16318,4
26448,0
6481,4
12484,0
8916,0
13893,0
16284,4
19161,0
14754,0
25914,0
14353,4
24503,0
13962,0
20841,0
13376,0
7208,0
5484,0
5216,0
27984,0
13695,4
13248,0
20396,0
21771,4
4702,0
4019,0
8650,0
21363,0
11624,0
2677,0
5791,0
20650,0
22720,0
25671,0
8137,0
773,0
24026,0
19287,0
19688,0
12376,4
11578,0
27982,0
16260,4
26268,0
18330,0
16650,0
2473,0
21151,0
12751,4
7113,0
760,0
16995,4
25734,0
6050,2
21112,0
20813,0
27646,0
425,4
21141,0
28565,0
18632,0
1617,0
3613,0
12833,4
9149,0
25659,0
16856,4
6562,4
15545,0
2685,0
17966,0
7349,0
28438,0
14690,0
25665,0
10038,0
24720,0
25213,4
20787,0
1879,4
24549,0
14466,4
33,0
22050,0
14475,4
17034,4
9177,0
14054,0
13462,4
6042,0
22316,0
14038,0
17827,0
7106,0
23654,0
295,0
268,0
1602,0
25645,0
12874,4
10353,0
3702,0
20626,0
3550,0
13437,0
10550,0
17327,4
374,4
4788,0
9788,0
8807,0
17411,4
27328,0
16681,4
21006,0
28166,0
16649,0
1164,4
1363,0
19204,0
18046,0
2565,0
18041,0
22003,1
2702,0
13113,4
24832,0
6051,0
15383,0
23750,0
11966,0
15931,0
25626,0
12865,4
5949,0
3198,0
685,0
11032,0
24467,0
19871,2
23778,0
16296,4
21585,4
23791,0
11085,0
22845,0
4943,0
27083,0
5317,0
5994,2
6785,0
3375,0
508,4
12993,4
12438,0
2358,0
11332,0
14539,4
25040,0
25918,0
4165,0
12466,0
9785,0
25465,0
5574,0
27542,0
22235,0
8668,0
10042,0
20605,0
21635,4
1185,4
10018,0
3147,0
21088,0
4066,0
12624,0
8014,0
9958,0
12700,0
8982,0
13603,4
26425,0
17542,4
12267,4
24141,0
3055,0
4067,0
340,0
9548,4
13459,4
3505,0
1624,0
22705,0
25498,0
15669,1
22641,0
12652,0
10333,0
10581,0
14503,4
11554,0
1258,4
27884,0
11350,0
2140,0
10702,0
8728,0
17505,4
2627,0
6795,0
1103,4
12071,0
21071,0
24334,0
26555,0
3692,0
10692,0
26874,0
11786,0
23869,0
14112,0
6586,4
6119,2
15868,0
26821,0
3343,0
26798,0
8245,0
23307,0
4215,0
1428,0
18345,0
15675,1
8662,0
6248,0
23870,0
21164,0
8235,0
17574,0
15893,0
13279,0
22994,0
1918,0
15084,4
11205,0
8787,0
28022,0
21310,0
3602,0
7379,0
1803,4
17610,0
17110,4
17992,0
26046,0
16410,4
3920,0
5703,0
16006,0
21142,0
3469,0
10497,0
24372,0
17346,4
22628,0
13902,0
13096,4
27462,0
20358,0
13721,4
26602,0
8556,0
13886,0
16577,0
8420,1
969,0
22209,0
3286,0
11999,0
2383,0
27545,0
23813,0
4414,0
3418,0
12562,4
6315,0
4350,0
12875,4
27192,0
25188,4
25363,4
7406,0
8470,0
17169,4
5530,0
24906,0
21893,4
25169,0
1530,0
27419,0
9356,0
4397,0
5751,0
25994,0
19825,0
19233,0
11005,0
7363,4
26643,0
18581,1
20289,0
22272,0
7891,0
23892,0
8750,0
18454,4
15101,4
28361,0
6394,0
18741,0
19844,0
5318,0
4795,0
2968,0
22600,0
19740,0
4410,0
23514,0
12212,4
14287,4
18387,0
1461,0
12182,4
24431,0
1057,0
4931,0
1916,0
9336,0
19892,0
4951,0
18908,0
22180,0
9402,4
9226,0
11669,0
17241,4
8174,0
10645,0
16248,4
5095,0
10167,0
203,0
25389,4
8478,0
26083,0
9304,0
12791,4
27912,0
9179,0
3900,0
25565,0
13377,0
2987,0
24168,0
4565,0
10558,0
24671,0
6546,4
17638,0
6519,4
25704,0
9497,4
22198,0
18704,0
205,0
28393,0
6838,0
22320,0
2664,0
4228,0
8493,0
24116,0
7853,0
13684,4
3239,0
19630,0
1311,0
12954,4
4027,0
8269,0
19957,1
1906,0
4986,0
26062,0
13889,0
20676,0
2099,0
977,0
5579,0
17660,0
24308,0
3212,0
2849,0
17749,0
27668,0
14351,4
182,0
11577,0
15210,0
8989,0
5239,0
22076,0
2679,0
9091,0
13837,4
6045,0
26472,0
20594,4
9883,0
6294,0
23479,0
10099,0
12747,4
4740,0
21016,0
14009,0
13819,4
9342,0
8932,0
14032,0
17868,0
1380,0
14920,0
13640,4
448,4
24333,0
8984,0
17650,0
17398,4
10107,0
10319,0
18639,0
70,0
8655,0
27222,0
14842,0
15887,0
9750,0
25850,0
17023,4
4791,0
2684,0
18037,0
25297,4
5146,0
19745,0
6878,0
2928,0
20627,0
25635,0
25517,0
12336,4
14867,0
27007,0
16910,4
14828,0
8135,0
20110,0
7360,4
14744,0
18680,0
26459,0
28235,0
26039,0
21271,4
14671,4
12525,0
2766,0
27505,0
8013,0
21575,4
19977,0
3853,0
1012,0
25658,0
8887,0
5842,0
13095,4
6655,4
10170,0
25046,0
10356,0
5415,0
28537,0
3919,0
21460,0
492,4
17067,4
4800,0
24048,0
28155,0
7155,0
23968,0
13449,0
16603,0
15904,1
15473,0
857,0
9440,4
26447,0
1614,0
10370,0
7934,0
2377,0
9361,4
26879,0
27858,0
1409,0
1556,0
1279,4
8219,0
7945,0
28206,0
17558,0
24638,0
1991,0
472,4
11811,0
13849,4
8463,0
10526,0
12127,0
3280,0
8610,0
943,0
3151,0
7525,0
22688,0
7436,0
24022,0
9842,0
12311,4
2629,0
18842,0
26758,0
1027,0
17727,0
22906,0
2396,0
14929,0
27443,0
16151,4
16998,4
21243,4
26130,0
19254,0
771,0
12607,0
22510,0
14483,4
6852,0
11184,0
10567,0
18372,0
1393,0
21005,0
25217,4
90,0
6377,0
17480,4
2709,0
12680,0
10850,0
19882,0
17007,4
13174,4
26001,0
19218,0
1076,0
3232,0
23917,0
16025,0
19133,0
14987,0
3380,0
18756,0
20617,0
9692,0
26964,0
16544,4
20504,4
1158,4
9949,0
17776,0
3438,0
20218,0
21932,4
549,4
10566,0
7028,0
23821,0
8568,0
27372,0
17532,4
22577,0
23308,0
25878,0
9817,0
6663,4
11697,0
15755,0
7688,0
100,0
6790,0
20438,0
12727,4
16311,4
28006,0
8869,0
27524,0
21329,4
23200,0
1134,4
11325,0
21529,0
22871,0
25136,0
20137,1
5681,0
101,0
16379,4
23979,0
22885,0
4433,0
11358,0
10844,0
14915,0
13807,4
13463,0
23983,0
5556,0
18683,0
7431,0
14007,0
14587,4
8862,0
3257,0
26959,0
3760,0
18840,0
20481,4
9441,4
3727,0
21284,0
4396,0
11636,0
13210,4
711,0
13492,0
20324,0
21988,0
28435,0
568,4
10856,0
4308,0
10179,0
21591,4
19628,0
16895,4
26969,0
640,0
26801,0
8421,2
17738,0
2845,0
16000,0
9334,0
5589,0
19073,0
5567,0
21958,1
3960,0
1830,4
19834,0
17687,0
24601,0
15331,0
21332,1
27892,0
14804,0
3983,0
25662,0
22983,0
11532,0
15461,0
28470,0
5427,0
8725,0
4373,0
12530,0
8779,0
15699,4
14304,4
8773,0
20963,4
26663,0
8868,0
6612,4
16086,0
21653,4
4305,0
9977,0
14758,0
27193,0
280,0
14195,4
23527,0
23253,0
15420,0
19369,0
13300,0
16470,4
5304,0
522,4
4304,0
1214,4
21043,4
13313,0
25981,0
3605,0
26318,0
13734,4
13136,4
14918,0
5522,0
7353,0
7662,0
13271,0
27857,0
9880,0
4247,0
548,4
3113,0
118,0
3604,0
2894,0
20531,4
17031,4
282,0
1634,0
14072,0
17636,0
19391,0
1431,0
25736,0
15382,0
22546,0
20468,4
11017,0
10781,0
27365,0
23539,0
10708,0
13508,4
21663,4
7212,0
2799,0
8314,0
3749,0
10757,0
23269,0
13454,4
27334,0
12717,4
18173,0
13362,0
18067,0
2017,0
19342,0
1430,0
22113,0
24327,0
240,0
11212,0
26259,0
9069,0
19854,0
18381,0
11385,0
21991,0
5441,0
19518,0
16725,4
12131,0
7642,0
25993,0
3734,0
16458,4
23054,0
5708,0
1097,4
6552,4
17199,4
25685,0
21561,4
13369,0
8997,0
1905,0
4709,0
401,4
24604,0
3123,0
13285,0
13074,4
4385,0
26852,0
18636,0
5258,0
11714,0
25361,4
11518,0
4351,0
1921,0
26792,0
14422,4
15181,4
25437,4
6225,0
27975,0
3118,0
2316,0
955,0
27138,0
3252,0
12812,4
2435,0
26164,0
1242,4
24949,0
16234,4
26359,0
24469,0
19388,0
18644,0
10335,0
19797,0
24036,0
9535,4
25834,0
6184,4
3632,0
27960,0
3363,0
6095,2
23090,0
14107,0
27634,0
26467,0
23753,0
6009,4
27520,0
10158,0
5334,0
9509,4
20661,0
6363,0
7184,0
26825,0
11058,0
4145,1
11655,0
19497,0
25521,0
10331,0
17750,0
6328,0
12666,0
13846,4
27489,0
2314,0
18926,0
21237,4
16844,4
14240,4
13981,0
17409,4
12534,4
18024,0
11031,0
27073,0
14909,0
14318,4
13147,4
13092,4
26863,0
6158,2
15500,0
22073,0
11167,0
23853,0
28170,0
562,4
7938,0
11887,0
17363,4
6962,0
2747,0
3155,0
21072,0
10803,0
28502,0
24477,0
25062,0
6914,0
630,4
19121,0
11247,0
9237,0
14549,4
6894,0
10452,0
10430,0
1857,4
21036,4
25791,0
9654,0
25281,4
1226,4
6583,4
27779,0
3892,0
19398,0
8637,0
21299,0
5597,0
22492,0
15566,0
6215,0
27519,0
12913,4
20385,0
13112,4
8410,0
13852,4
21443,0
1707,0
3364,0
20349,0
14921,0
4282,0
19857,0
17019,4
2701,0
24538,0
9186,0
8798,0
17107,4
28274,0
2002,0
1436,0
16965,4
26888,0
12736,4
20048,0
9813,0
22413,0
5064,0
8707,0
2931,0
16641,0
23903,0
13023,4
8899,0
20518,4
7499,0
5602,0
5092,0
13610,4
16017,0
2483,0
20240,0
8973,0
21466,0
20537,4
12536,0
26340,0
20763,0
5834,0
2457,0
9372,4
14687,0
13929,0
7116,0
27970,0
10961,0
3336,0
17594,0
22259,0
8851,0
24527,0
7630,0
25357,4
13115,4
1517,0
16184,4
7965,0
25733,0
17995,0
27356,0
12209,4
14429,4
19156,0
8581,0
23168,0
18341,0
14452,4
16803,4
14341,4
4175,0
24930,0
22692,0
15120,4
12031,0
9901,0
17884,0
26726,0
19108,0
1292,4
17444,4
23900,0
28041,0
50,0
7654,0
5883,0
12784,4
9340,0
19924,0
26188,0
15565,0
25500,0
2828,0
10720,0
20767,0
10841,0
28315,0
3777,0
1543,0
27851,0
16670,4
7187,0
11668,0
12247,4
21617,4
4272,4
570,4
14762,0
14763,0
1812,4
8891,0
26251,0
2375,0
5665,0
21180,0
5192,0
5933,0
24605,0
12900,4
23153,0
3559,0
7661,0
27530,0
15320,0
15602,0
18700,0
15475,0
18501,4
27236,0
201,0
3547,0
4833,0
213,0
21959,1
8762,0
16913,4
24763,0
26185,0
4563,0
1868,4
21751,4
6864,0
12683,0
13651,4
18961,0
22874,0
6344,0
15203,0
27648,0
14894,0
8682,0
9640,0
22574,0
8431,2
9530,4
14280,4
17423,4
5806,0
11521,0
6672,4
277,0
26149,0
5194,0
11474,0
28295,0
2949,0
25076,0
17340,1
546,4
22094,0
18319,0
12592,4
15211,0
8479,0
15715,1
8534,0
26053,0
21930,4
117,0
5920,0
2573,0
21861,4
15801,0
22301,0
25670,0
6035,2
3868,0
9522,4
15716,1
5917,0
11737,0
18119,0
9337,0
17657,0
3506,0
7058,0
259,0
2076,0
25952,0
19969,1
3121,0
22108,0
22463,0
9387,4
27170,0
7456,0
10098,0
24086,0
6365,0
20263,0
7883,0
7414,0
11625,0
23923,0
23275,0
18597,0
7164,0
11401,0
4940,0
6653,4
11963,0
24862,0
7950,0
6318,0
14782,0
3075,0
21851,4
20103,0
23696,0
4008,0
7686,0
1371,0
26986,0
1863,4
5486,0
20649,0
761,0
9225,0
14282,4
27017,0
115,0
3264,0
734,0
4818,0
24303,0
20447,4
12318,4
5746,0
25955,0
10955,0
1307,0
5685,0
16028,0
21662,4
641,0
7386,0
26412,0
19799,0
13005,4
21069,4
4295,0
4219,0
6347,0
8672,0
7777,0
18093,0
20186,0
464,4
8749,0
1480,0
7005,0
5812,0
18189,1
26933,0
2038,0
20526,4
22977,0
22842,0
12802,4
4440,0
13706,4
9098,0
13426,0
25405,4
22538,0
23369,0
16788,4
18013,0
24947,0
11893,0
5902,0
15587,0
27119,0
5212,0
4374,0
5168,0
20452,4
21399,0
25551,0
8119,0
15703,4
3561,0
18917,0
17747,0
26807,0
26513,0
25951,0
7563,0
19950,2
13069,4
25933,0
23167,0
25237,4
14274,4
20257,0
24626,0
14152,0
24687,0
12981,4
21807,4
10237,0
18419,4
3331,0
34,0
18489,4
1970,0
27507,0
6605,4
11685,0
12219,4
13150,4
25762,0
23678,0
20675,0
11408,0
27917,0
22338,0
19110,0
13213,4
24241,0
11686,0
15515,0
12635,0
3566,0
3300,0
25624,0
22893,0
23645,0
17304,4
3640,0
14819,0
17882,0
5516,0
1985,0
11932,0
24561,0
14333,4
19002,0
4021,0
22149,0
19380,0
3353,0
7241,0
12386,4
14882,0
8734,0
12473,0
14999,0
5228,0
15487,0
17528,4
12529,0
749,0
15622,0
7170,0
20821,0
7804,0
15543,0
19481,0
14248,4
6314,0
4948,0
19265,0
5961,2
8485,0
8591,0
21703,0
9859,0
21195,0
13033,4
2903,0
16298,4
18045,0
19566,0
21000,4
19670,0
14711,0
2495,0
7570,0
3548,0
10837,0
28062,4
6323,0
3,0
25125,0
22151,0
16466,4
19965,1
3489,0
10733,0
25875,0
9146,0
25675,0
13094,4
23083,0
27349,0
9816,0
24374,0
18611,0
16045,0
7018,0
28129,0
7171,0
7811,0
6630,4
17874,0
3845,0
13906,0
3475,0
17659,0
24057,0
7006,0
15760,0
4915,0
26578,0
14168,4
20651,0
14689,0
6845,0
25338,4
13544,4
21739,4
11499,0
26502,0
18927,0
9281,0
2288,0
25246,4
12524,0
25009,0
22784,0
77,0
28529,0
13401,0
23628,0
12420,4
7914,0
15428,0
16584,0
2202,0
970,0
10329,0
616,0
25966,0
20708,0
11099,0
18324,0
26234,0
13195,4
14579,4
20446,4
19841,0
27741,0
9619,0
21022,0
20890,0
14326,4
15193,4
7953,0
21682,0
17648,0
2471,0
204,0
6048,0
11394,0
16065,0
17111,4
2201,0
7897,0
2901,0
22155,1
5611,0
1819,4
11729,0
18620,0
19191,0
17938,0
110,0
21007,0
4185,0
6827,0
13643,4
16519,4
13045,4
23866,0
17380,4
16633,0
17620,0
2955,0
19602,0
18816,0
14678,0
7121,0
14288,4
20545,4
6152,4
13221,4
27197,0
2225,0
15980,0
21898,4
20261,0
5555,0
19273,0
11132,0
14170,4
2654,0
4663,0
4793,0
1785,4
18095,0
10027,0
13432,0
446,4
11375,0
22482,0
8557,0
17378,4
9851,0
16923,4
1261,4
2860,0
26912,0
5012,0
27806,0
580,4
15046,4
16729,4
1022,0
15125,4
5558,0
18634,0
27931,0
12351,4
23532,0
8545,0
20932,0
22887,0
6776,2
26287,0
16627,0
7137,0
849,0
9932,0
14540,4
13759,4
3282,0
2996,0
7039,0
2010,0
3260,0
24004,0
1770,2
7120,0
27400,0
19137,0
28383,0
26797,0
22531,0
19165,0
12431,0
10650,0
1521,0
3437,0
15648,1
20215,0
5454,0
11759,0
3171,0
28554,0
23062,0
22804,0
18035,0
24729,0
18920,0
18400,0
8898,0
2992,0
27421,0
9178,0
11206,0
7763,0
3912,0
27121,0
19084,0
26649,0
9656,0
14969,0
2595,0
25548,0
25515,0
27820,0
23234,0
6250,0
13116,4
8555,0
19119,0
23441,0
3284,0
6360,0
20520,4
26098,0
17192,4
23996,0
16545,4
2893,0
25416,4
16490,4
4065,0
22579,0
10302,0
1992,0
28507,0
14949,0
4062,0
14349,4
1669,0
14841,0
7364,4
24458,0
10001,0
6646,4
5577,0
26931,0
4097,0
10184,0
17148,4
17718,0
21027,4
14699,0
2647,0
12944,4
26762,0
3942,0
14074,0
2793,0
2452,0
18935,0
4281,0
1618,0
27325,0
25797,0
20857,0
6735,4
22205,0
21754,4
22915,0
9690,0
17975,0
2308,0
26735,0
1616,0
12230,4
28266,0
5880,0
21916,4
8872,0
19372,0
4117,0
4337,0
4339,0
27362,0
20095,0
21503,0
25615,0
20019,0
23095,0
21911,4
9462,4
9085,0
26576,0
15720,1
13829,4
24414,0
21254,4
19806,0
1460,0
21200,0
8442,0
16338,4
23109,0
15987,0
15963,0
27789,0
4770,0
12964,4
16275,4
25835,0
24238,0
9072,0
5735,0
704,0
23887,0
22645,0
26482,0
27935,0
8088,0
26124,0
7694,0
5702,0
14336,4
9036,0
9338,0
12287,4
12253,4
24826,0
14702,0
11563,0
25089,0
8361,0
9966,0
16334,4
19679,0
2988,0
15274,0
10195,0
7021,0
19328,0
18746,0
12416,4
20769,0
9295,0
3492,0
13416,0
16674,0
12009,0
22227,0
5489,0
537,4
21975,0
4660,0
28348,0
12104,0
24030,0
19024,0
6573,4
22493,0
22504,0
16928,4
12775,4
13623,4
16235,4
21276,4
7204,0
10514,0
540,4
11180,0
16097,4
14365,4
3687,0
27881,0
23019,0
10552,0
13913,0
5411,0
5739,0
27956,0
8190,0
631,4
23684,0
16610,0
5727,0
7832,0
5261,0
16395,4
26998,0
22740,0
10863,0
2948,0
5160,0
16360,4
17432,4
20956,0
542,4
4453,0
7625,0
17551,0
10147,0
11949,0
24629,0
12547,0
5870,0
9712,0
25092,0
26167,0
13725,4
20762,0
26115,0
8188,0
332,0
27472,0
17817,0
21683,0
2898,0
27725,0
20730,0
11730,0
6909,0
21343,1
11541,0
18213,1
24192,0
26860,0
10180,0
11327,0
26565,0
4330,0
22738,0
11239,0
4356,0
15146,4
27118,0
5892,0
25778,0
6083,2
13554,4
4240,0
4009,0
9882,0
14892,0
3597,0
7466,0
14435,4
4928,0
17668,0
8903,0
12383,4
8806,0
2318,0
27447,0
27220,0
4760,0
13798,4
5476,0
3745,0
7935,0
24444,0
26405,0
5618,0
22633,0
17612,0
13680,4
11012,0
7361,4
19276,0
14514,4
23630,0
11921,0
14603,4
7404,0
8781,0
352,0
8911,0
9632,0
13234,4
6636,4
331,0
14677,0
13207,4
27416,0
6902,0
18361,0
24815,0
10025,0
14942,0
24990,0
17413,4
4580,0
724,0
27549,0
11440,0
13361,0
18876,0
8384,0
23811,0
24619,0
18772,0
6256,0
17672,0
21903,4
23314,0
21886,1
15325,0
19286,0
7776,0
15163,4
1799,0
9031,0
24373,0
16786,4
23724,0
25095,0
15815,0
20398,0
7403,0
17227,4
26615,0
15555,0
2284,0
16790,4
19164,0
2313,0
17068,4
16697,4
9047,0
2798,0
14855,0
23787,0
27769,0
16530,4
10964,0
13766,4
20224,0
8320,0
16620,0
20305,0
24946,0
17547,4
24184,0
15727,1
4897,0
9765,0
4514,0
18401,0
3177,0
4447,0
3585,0
23725,0
1458,0
16960,4
16607,0
23921,0
345,4
14884,0
13704,4
5069,0
25692,0
3302,0
6931,0
16906,4
1189,4
12564,0
12013,0
12091,0
18693,0
3236,0
14853,0
7457,0
9959,0
15259,0
14131,0
8848,0
9183,0
13850,4
28057,4
15476,0
1834,4
19003,0
9964,0
13934,0
15852,0
11313,0
5381,0
13879,0
13334,0
1375,0
27326,0
13191,4
28098,4
21562,4
13598,4
18090,0
16367,4
24170,0
8676,0
23165,0
21065,4
976,0
10894,0
16618,0
5413,0
27035,0
23031,0
2979,0
4213,0
25987,0
27721,0
20710,0
5093,0
16347,4
9133,0
5478,0
10838,0
17114,4
20162,0
19459,0
14968,0
16060,0
17375,4
11890,0
9110,0
13491,0
9366,4
16092,4
6576,4
10157,0
12353,4
28542,0
5398,0
28219,0
13862,4
5966,2
7225,0
19179,0
25795,0
25612,0
13018,4
19246,0
28325,0
16390,4
4167,0
8309,0
22387,0
20948,0
3484,0
25496,0
22800,0
7571,0
17359,4
10057,0
721,0
1987,0
136,0
5397,0
20750,0
25758,0
5349,0
26436,0
5809,0
20501,4
11619,0
27952,0
26520,0
7335,0
25501,0
24494,0
903,0
15136,4
6257,0
18770,0
1483,0
16308,4
14296,4
19508,0
22066,0
4294,0
19721,0
24216,0
15480,0
11698,0
1433,0
21131,0
2609,0
6819,0
17544,4
22325,0
23800,0
2218,0
1736,0
7501,0
20323,0
24065,0
5378,0
5243,0
6211,0
20928,0
20529,4
24817,0
20942,0
12006,0
21890,4
23340,0
19436,0
8535,0
19585,0
7632,0
18672,0
17756,0
28272,0
23503,0
20569,4
17370,4
18715,0
26429,0
28024,0
5840,0
3574,0
22873,0
1631,0
11492,0
17347,4
12984,4
2982,0
4577,0
13991,0
3957,0
25564,0
16035,0
26837,0
18625,0
8677,0
9843,0
15574,0
19033,0
26007,0
24570,0
3707,0
24194,0
26620,0
1443,0
22634,0
17709,0
17786,0
5137,0
20123,0
22780,0
7415,0
26319,0
1534,1
18428,4
10146,0
24724,0
10783,0
17092,4
11175,0
26104,0
2736,0
3543,0
26902,0
17974,0
8775,0
14100,0
10173,0
8389,0
12647,0
22713,0
22434,0
6506,4
5932,0
20267,0
12075,0
16264,4
6701,4
18074,0
22611,0
42,0
24890,0
16450,4
25228,4
17043,4
10442,0
14956,0
22594,0
10834,0
3805,0
20194,0
23116,0
26658,0
4246,0
1486,0
5244,0
7180,0
1338,0
27850,0
4463,0
3884,0
6921,0
7542,0
26309,0
1520,1
14418,4
3695,0
2319,0
21594,4
2586,0
14186,4
10883,0
14203,4
26384,0
24857,0
24329,0
3011,0
4480,0
16243,4
20764,0
27393,0
23301,0
6652,4
1388,0
7108,0
2567,0
8562,0
18158,0
9077,0
13072,4
17050,4
19914,0
25130,0
16031,0
3289,0
4792,0
2732,0
6516,4
20212,0
3009,0
28126,0
8459,0
10775,0
9079,0
12135,0
5762,0
1742,0
12268,4
1373,0
7197,0
11000,0
12898,4
351,0
12303,4
5121,0
11010,0
13038,4
12595,0
9670,0
22315,0
7405,0
9892,0
1260,4
23346,0
9468,4
10012,0
5436,0
3887,0
17181,4
27501,0
28500,0
24869,0
3930,0
27424,0
2207,0
7502,0
12461,0
9013,0
12616,0
22352,0
27525,0
19614,0
20568,4
3425,0
3052,0
8935,0
5852,0
19610,0
26839,0
8702,0
19931,0
13290,0
4048,0
17288,4
11284,0
6566,4
5939,0
5675,0
7652,0
4586,0
4510,0
22112,0
8047,0
8506,0
1177,4
23035,0
8900,0
24701,0
24848,0
2039,0
20087,0
3050,0
27837,0
21987,0
3536,0
1690,0
22333,0
21978,4
7277,0
25450,0
16441,4
3803,0
13137,4
10647,0
25182,4
16948,4
26322,0
21517,0
9657,0
25052,0
1026,0
28497,0
20370,0
23859,0
9849,0
26294,0
25575,0
13379,0
14615,4
6329,0
13338,0
2292,0
9735,0
21424,0
19772,0
21010,0
28167,0
28250,0
20725,0
28299,0
4584,0
16991,4
1051,0
20308,0
1,0
15892,0
7583,0
21470,0
23546,0
7794,0
1948,0
16538,4
24426,0
8150,0
6986,0
23534,0
13316,0
17453,4
24262,0
20610,0
7444,0
21907,4
24002,0
27476,0
13198,4
27977,0
10642,0
21335,4
2478,0
22895,0
26229,0
9391,4
646,0
27183,0
12633,0
5931,0
3276,0
24858,0
5470,0
20399,0
3186,0
9906,0
10771,0
17954,0
23373,0
6571,4
18722,0
17919,0
13646,4
27679,0
21741,4
11564,0
23161,0
3993,0
22745,0
21595,4
26650,0
