,weather_1h
10676,0
27252,0
21379,0
16892,4
7084,0
613,4
23892,0
27234,0
13563,4
4554,0
19648,0
8087,0
20536,4
23810,0
23503,0
3179,0
1125,4
25442,0
4629,0
16109,4
3454,0
1262,4
21070,0
21785,4
14081,0
17781,0
20469,4
10101,0
1707,0
1910,0
8459,0
5242,0
12468,0
8632,0
8240,0
19678,0
15039,4
20922,0
18166,0
20820,0
601,4
13576,4
17230,4
21992,0
4402,0
25579,0
13234,4
8402,0
19690,0
4196,0
4452,0
22025,0
126,0
21323,0
5740,0
14250,4
8252,0
4605,0
8762,0
27715,0
28375,0
2203,0
1837,4
9513,4
25159,0
25498,0
16309,4
27398,0
7830,0
7109,0
21891,4
14654,4
19201,0
24912,0
15123,4
2291,0
21382,0
8848,0
1326,0
1165,4
8381,0
23139,0
19624,0
26537,0
8458,0
2009,0
19579,0
18453,4
616,0
3386,1
27100,0
26017,0
4041,0
15448,0
11804,0
28165,0
25998,0
10907,0
4526,0
10785,0
23539,0
18708,0
26120,0
13162,4
4687,0
624,4
24740,0
18955,0
9839,0
22847,0
25717,0
24096,0
14984,0
12719,0
6234,0
5899,0
14893,0
24199,0
12850,4
13213,4
4463,0
11884,0
9521,4
3083,0
24153,0
23098,0
17272,4
8695,0
12473,0
27719,0
26493,0
23475,0
7732,0
12131,0
3074,0
11647,0
9638,0
13290,0
27197,0
4079,0
25186,4
25902,0
2252,0
12334,4
19337,0
1031,0
1867,4
19078,0
18029,0
2131,0
8154,0
16901,4
12535,0
6840,0
10884,0
22157,0
74,0
3150,0
21550,0
634,0
20432,0
27605,0
19781,0
23525,0
22123,0
3224,0
24206,0
9457,4
1426,0
19414,0
14096,0
5916,0
467,4
4723,0
14109,0
17301,4
8804,0
8344,0
7110,0
16904,4
21912,4
22454,0
3039,0
10750,0
25316,4
432,4
19366,0
21580,4
1788,0
18187,1
9624,0
625,4
22420,0
3546,0
7557,0
26994,0
10341,0
10090,0
17877,0
20342,0
13301,0
21396,0
16166,4
6061,2
7509,0
16972,4
8837,0
11754,0
16913,4
21191,0
23685,0
8016,0
17957,0
2256,0
17614,0
4010,0
204,0
28443,0
25366,4
5564,0
17912,0
301,0
15438,0
5645,0
26206,0
12407,4
16585,0
19567,0
22082,0
2129,0
26503,0
13864,4
24481,0
23664,0
19022,0
22672,0
9880,0
9573,4
9047,0
14213,4
2482,0
3584,0
11097,0
15599,0
26086,0
4747,0
23581,0
8660,0
17299,4
8650,0
7917,0
10429,0
25885,0
9873,0
2745,0
22115,0
6755,0
15262,0
19106,0
17937,0
4906,0
17015,4
21019,4
10950,0
1661,0
10297,0
12328,4
16319,4
20194,0
5654,0
25821,0
13299,0
27569,0
8418,0
11794,0
6841,0
19699,0
25409,4
19960,1
19121,0
22518,0
13021,4
16388,4
3828,0
5599,0
28178,0
4360,0
20315,0
3637,0
23120,0
7396,0
3146,0
16650,0
25367,4
8429,2
207,0
5198,0
26754,0
20441,4
24420,0
4875,0
10019,0
7678,0
484,4
23923,0
21712,0
8443,0
19175,0
7960,0
24142,0
17316,4
10692,0
3469,0
25517,0
18357,0
15206,0
21300,0
10300,0
2816,0
10868,0
8655,0
21766,4
12096,0
18914,0
20478,4
8388,0
99,0
14452,4
23147,0
6634,4
10324,0
7226,0
20023,0
27352,0
25661,0
325,0
7796,0
15412,0
22604,0
9180,0
15765,0
21701,0
20344,0
2360,0
8681,0
11571,0
4504,0
1513,0
3378,0
24383,0
10654,0
480,4
10782,0
3972,0
14378,4
12443,0
17898,0
5529,0
2066,0
4457,0
3296,0
10471,0
7436,0
5080,0
16649,0
13623,4
25042,0
26773,0
19418,0
3038,0
24025,0
2875,0
12580,0
8222,0
23562,0
21199,0
15431,0
19095,0
10955,0
25066,0
681,0
1951,0
6368,0
11111,0
3248,0
2250,0
16958,4
3657,0
25762,0
12204,4
2068,0
27160,0
17349,4
16831,4
20520,4
5538,0
15558,0
742,0
11276,0
26648,0
12143,0
7031,0
9217,0
23559,0
3301,0
16441,4
23580,0
25459,0
17542,4
7567,0
17812,0
5465,0
13720,4
11303,0
2475,0
23404,0
20992,0
2374,0
12982,4
15542,0
4931,0
20467,4
17425,4
27001,0
24986,0
15360,0
15372,0
25050,0
27050,0
20039,0
1030,0
22004,0
24643,0
2122,0
7275,0
24790,0
28001,0
12942,4
21257,4
1405,0
4057,0
18392,0
5998,2
17993,0
25585,0
26956,0
9419,4
2561,0
9120,0
5717,0
9782,0
9509,4
20777,0
21363,0
18613,0
21437,0
10334,0
11893,0
9396,4
9823,0
5632,0
13287,0
26464,0
8096,0
6667,4
18668,0
5288,0
11574,0
9921,0
23634,0
25678,0
18121,0
14298,4
13002,4
27546,0
9269,0
8751,0
21385,0
11681,0
5440,0
26039,0
15771,0
4139,0
27962,0
26511,0
3215,0
20762,0
14483,4
7189,0
2047,0
20951,0
19445,1
26676,0
3599,0
10874,0
20918,0
17948,0
23145,0
11096,0
18662,0
22949,0
116,0
17192,4
25391,4
4630,0
17357,4
14481,4
3539,0
23884,0
10730,0
5005,0
3703,0
16445,4
14688,0
27243,0
15795,0
11603,0
21361,0
26879,0
10536,0
11429,0
22339,0
7228,0
7361,4
19979,0
16421,4
7368,0
21321,0
14609,4
17641,0
6347,0
1800,0
10011,0
13031,4
2752,0
9608,0
11140,0
9914,0
13164,4
15277,0
8709,0
22230,0
8175,0
22651,0
7040,0
24423,0
14094,0
16250,4
21080,0
4588,0
5579,0
658,0
1962,0
4047,0
1570,0
7978,0
17834,1
2221,0
3250,0
5837,0
237,0
21171,0
12194,4
1899,0
28453,0
17331,4
16376,4
15585,0
18640,0
1936,0
9289,0
5408,0
27574,0
6946,0
19033,0
7742,0
16483,4
10578,0
21940,1
19135,0
2929,0
23421,0
12433,4
4631,0
6746,0
4455,0
20462,4
960,0
18207,0
4592,0
13272,0
16373,4
2536,0
10806,0
23762,0
25676,0
12908,4
7096,0
27097,0
6870,0
9063,0
18252,0
15658,1
27302,0
13252,0
6624,4
26280,0
24247,0
6528,4
20794,0
13387,0
13865,4
6970,0
11800,0
18112,0
24315,0
17028,4
14231,4
25750,0
4694,0
27518,0
254,0
15614,0
17383,4
18192,1
8527,0
4979,0
2349,0
23399,0
14968,0
25483,0
7381,0
25044,0
7577,0
26811,0
1346,0
4356,0
27171,0
6052,4
14711,0
12298,4
12306,4
8423,2
3488,0
23209,0
12487,0
9246,0
14129,0
2254,0
13871,4
749,0
12294,4
11617,0
8591,0
1740,0
23186,0
7048,0
5626,0
28256,0
17976,0
9460,4
8819,0
23931,0
25012,0
10078,0
14293,4
12968,4
9236,0
27395,0
8336,0
20764,0
20629,0
19018,0
12786,4
6633,4
27116,0
23786,0
26327,0
21030,4
4365,0
28553,0
14987,0
8973,0
8667,0
18350,0
9133,0
20366,0
24359,0
22009,0
8405,0
15429,0
1689,0
24301,0
8503,0
25737,0
17817,0
25617,0
2873,0
7456,0
9301,0
19311,0
5667,0
21535,0
1954,0
17943,0
3768,0
7413,0
19701,0
15273,0
3746,0
14369,4
14091,0
25152,4
14457,4
22976,0
26418,0
23054,0
17749,0
16279,4
930,0
12528,0
2838,0
600,4
6028,2
13940,0
6766,0
27821,0
13658,4
26046,0
18389,0
27279,0
15869,0
1842,4
4882,0
339,4
10256,0
17438,4
337,4
14815,0
9078,0
18513,0
17009,4
10047,0
21245,4
20942,0
16286,4
16947,4
27728,0
11593,0
25658,0
20051,0
17205,4
7829,0
25975,0
3331,0
2675,0
26308,0
21669,4
14773,0
16523,4
23206,0
15600,0
49,0
26477,0
2148,0
15298,0
10207,0
25688,0
16943,4
11306,0
2490,0
25078,0
15098,4
16195,4
5515,0
16957,4
980,0
25262,4
16776,4
26756,0
7521,0
8523,0
18320,0
26021,0
5542,0
27378,0
26491,0
5517,0
15858,0
21132,0
7710,0
16074,0
4608,0
15954,0
10798,0
1410,0
6523,4
27639,0
24252,0
11047,0
13546,4
6914,0
1765,2
4669,0
16605,0
4396,0
20423,4
7038,0
27448,0
8044,0
8701,0
17029,4
4960,0
14433,4
25787,0
1380,0
18705,0
7835,0
24884,0
21099,0
5088,0
9896,0
22600,0
23316,0
23989,0
12353,4
1057,0
3800,0
5869,0
26924,0
10985,0
12974,4
3045,0
1295,4
19981,0
14223,4
25119,0
25818,0
26061,0
22900,0
13310,0
24981,0
9802,0
26999,0
850,0
25847,0
13974,0
27663,0
25306,4
20800,0
21600,4
27299,0
24356,0
23586,0
4572,0
14280,4
1430,0
19437,1
17578,0
23987,0
26627,0
1847,4
12734,4
20245,0
16079,0
24727,0
10506,0
28280,0
18037,0
12788,4
17260,4
28125,0
16914,4
3334,0
308,0
6494,4
20116,0
16093,0
18232,0
3225,0
12805,4
11653,0
19379,0
7650,0
7688,0
1140,4
619,4
4914,0
7330,0
14902,0
17866,0
15178,4
21917,4
14345,4
2508,0
12777,4
21356,0
10746,0
7378,0
9341,0
21594,4
27249,0
23462,0
152,0
5556,0
15437,0
10926,0
1081,0
1815,4
3446,0
24836,0
2513,0
18008,0
12621,0
11616,0
21950,1
16275,4
1260,4
15143,4
14953,0
19538,0
24725,0
18379,0
12809,4
26338,0
16268,4
23490,0
7890,0
5603,0
16314,4
20283,0
12537,0
22915,0
9336,0
6758,0
302,0
21572,4
24540,0
28483,0
9699,0
20299,0
6773,2
7495,0
25293,4
28018,0
10456,0
9187,0
2615,0
19663,0
13086,4
4338,0
4322,0
16902,4
239,0
3395,0
26799,0
21880,1
770,0
15329,0
7858,0
26439,0
8985,0
25456,0
23011,0
6698,4
19080,0
1047,0
7357,0
8605,0
28255,0
21567,4
19698,0
2895,0
9664,0
23342,0
14487,4
3057,0
14101,0
15313,0
8127,0
25302,4
5061,0
17065,4
26085,0
404,4
22719,0
5543,0
27571,0
14394,4
23953,0
7470,0
16173,4
15770,0
12255,4
5646,0
26996,0
12476,0
20886,0
9695,0
22694,0
18431,4
8349,0
16908,4
7596,0
16508,4
17843,0
7887,0
13124,4
27533,0
12276,4
19703,0
25745,0
26225,0
27129,0
5720,0
21121,0
5944,2
8250,0
25823,0
12742,4
3923,0
2392,0
16884,4
27671,0
16344,4
206,0
21407,0
17238,4
18246,0
10896,0
9349,0
11950,0
4216,0
20479,4
1320,0
26866,0
22159,0
20730,0
3915,0
4647,0
15783,0
9297,0
4851,0
11319,0
25249,4
5166,0
16537,4
23692,0
23099,0
19181,0
12652,0
21626,4
1476,0
7118,0
27915,0
7012,0
13999,0
20683,0
1453,0
16029,0
2403,0
7809,0
4999,0
781,0
2388,0
11164,0
20579,4
24108,0
86,0
14635,4
20068,0
20971,0
22442,0
6526,4
23734,0
9476,4
24041,0
21677,4
14085,0
12,0
22421,0
9748,0
18318,0
20144,1
13898,0
9969,0
28548,0
26872,0
3827,0
26184,0
4757,0
1781,4
376,4
6285,0
5619,0
13332,0
26465,0
6350,0
2156,0
12526,0
7026,0
11211,0
4833,0
25889,0
20605,0
28383,0
10871,0
20300,0
5516,0
12310,4
61,0
26427,0
8548,0
8022,0
22726,0
18287,0
19188,0
22083,0
19471,0
16867,4
3020,0
9018,0
11910,0
4604,0
19063,0
18987,0
6018,2
28250,0
8446,0
6156,1
26495,0
19488,0
11675,0
28555,0
11708,0
9167,0
23214,0
6120,2
23811,0
27408,0
14783,0
27266,0
18554,0
26023,0
16242,4
26575,0
8338,0
11452,0
7225,0
3114,0
10517,0
19394,0
13994,0
17577,0
4181,0
1618,0
15248,0
20652,0
17921,0
2085,0
14678,0
8863,0
27416,0
20895,0
2926,0
2264,0
25605,0
8053,0
8710,0
20202,0
12270,4
18183,0
18241,0
3358,0
1724,0
14681,0
3675,0
22149,0
6677,4
24828,0
15381,0
1128,4
1120,4
22823,0
3068,0
9053,0
8711,0
5677,0
15228,0
3009,0
20386,0
10558,0
14230,4
5728,0
23588,0
3973,0
5807,0
10389,0
24579,0
12913,4
14207,4
17480,4
10715,0
27534,0
12756,4
9399,4
15019,4
25211,4
25102,0
14243,4
13429,0
9235,0
24018,0
17431,4
14386,4
20195,0
17699,0
8933,0
24752,0
14866,0
22073,0
7949,0
2124,0
5151,0
28355,0
14713,0
18421,4
11790,0
14342,4
8055,0
7618,0
6696,4
7428,0
18879,0
25389,4
28098,4
3323,0
9461,4
16668,4
18671,0
23416,0
6886,0
23945,0
12728,4
11333,0
28161,0
8026,0
22844,0
19102,0
8947,0
3945,0
3901,0
14255,4
12232,4
8148,0
19794,0
5981,2
22892,0
15907,0
1429,0
5114,0
28475,0
13785,4
19915,0
5938,0
13172,4
26332,0
14429,4
4746,0
16978,4
16172,4
21329,4
9708,0
20100,1
26580,0
14795,0
21571,4
11541,0
11975,0
15589,0
27862,0
13905,4
12546,0
4213,0
28054,4
19010,0
14437,4
5948,2
17598,0
5162,0
18657,0
8279,0
3960,0
7671,0
1988,0
1564,0
27063,0
3778,0
28144,0
27038,0
22673,0
27900,0
15790,0
22483,0
13339,0
10566,0
28112,4
19752,0
8476,0
21987,0
10838,0
12959,4
8234,0
21062,0
18438,4
21570,4
12397,4
24794,0
17926,0
14986,0
19032,0
16959,4
2902,0
15889,1
15213,0
19044,0
26557,0
26559,0
9383,4
554,4
15449,0
3485,0
1001,0
27625,0
25622,0
14675,4
10060,0
18388,0
9077,0
14600,4
27306,0
7138,0
3609,0
20090,0
11858,0
26634,0
5692,0
3329,0
1999,0
13988,0
2050,0
10958,0
102,0
18954,0
3187,0
7426,0
24112,0
17066,4
8021,0
2705,0
3765,0
14401,4
24110,0
27738,0
22477,0
9998,0
24020,0
25891,0
7792,0
13285,0
3981,0
23397,0
16391,4
11584,0
15055,4
17846,1
14983,0
13689,4
18167,0
17203,4
1684,2
5399,0
23729,0
8962,0
25562,0
10002,0
184,0
1377,0
8442,0
2354,0
21799,4
3605,0
15978,0
4316,0
7133,0
11823,0
1614,0
9154,0
23690,0
2948,0
23938,0
4003,0
19783,0
18347,0
26932,0
26451,0
9733,0
13693,4
10826,0
24715,0
1352,0
21959,1
8492,0
8080,0
19159,0
22405,0
4885,0
5035,0
17145,4
6441,4
17135,4
19577,0
22444,0
10474,0
2008,0
9135,0
14757,0
9146,0
18838,0
18457,4
11098,0
15078,4
5124,0
4101,0
16378,4
8064,0
27202,0
10678,0
7374,0
20071,0
12064,0
21839,1
22707,0
18735,0
5737,0
16313,4
11648,0
23284,0
2786,0
3348,0
28542,0
18677,0
22525,0
5972,2
17559,0
10005,0
7791,0
19913,0
23387,0
24075,0
12449,0
6819,0
28202,0
5729,0
1317,0
22071,0
10736,0
22147,0
15610,0
24049,0
28350,0
22887,0
8117,0
1918,0
5683,0
17597,0
3349,0
26875,0
27568,0
614,4
9263,0
6440,4
18783,0
25200,4
1194,4
18062,0
17061,4
25077,0
7513,0
13704,4
16586,0
24663,0
23131,0
15692,1
12584,0
13863,4
16375,4
21413,0
11449,0
5335,0
28107,4
4650,0
23608,0
7047,0
1601,0
7053,0
9024,0
20713,0
3059,0
8714,0
20577,4
25199,4
13401,0
6860,0
4783,0
4073,0
2275,0
4293,0
13212,4
11144,0
11665,0
9048,0
11721,0
14641,4
23625,0
21846,2
5337,0
7585,0
19632,0
1581,0
6637,4
20410,4
671,0
26240,0
23855,0
1082,4
19547,0
21875,1
6155,1
25522,0
11722,0
4248,0
1494,0
22091,0
14242,4
2787,0
20608,0
20106,1
438,4
6343,0
15018,4
21943,1
10282,0
8610,0
1386,0
28364,0
18751,0
5796,0
24328,0
24646,0
19943,0
4367,0
18567,0
20977,0
8885,0
14940,0
14707,0
14729,0
15499,0
9295,0
25140,0
21485,0
4336,0
11987,0
15810,0
24157,0
6412,0
7668,0
5906,0
14405,4
21688,4
7733,0
18432,4
4801,0
10107,0
7101,0
12875,4
13068,4
28332,0
17584,0
12996,4
18709,0
307,0
25157,0
22921,0
23461,0
17764,0
17375,4
24628,0
15076,4
22426,0
929,0
9299,0
13697,4
7407,0
22945,0
20491,4
7930,0
11182,0
24456,0
20638,0
15699,4
15163,4
5222,0
14925,0
2428,0
7276,0
25880,0
3946,0
18428,4
18080,0
6768,0
11503,0
20348,0
24974,0
23158,0
8739,0
24849,0
10510,0
18996,0
26443,0
27820,0
11895,0
23173,0
18664,0
4433,0
8747,0
18305,0
24312,0
10302,0
16099,4
24084,0
21211,0
26227,0
1298,4
11941,0
20411,4
14015,0
22184,0
14393,4
18450,4
10776,0
17999,0
11403,0
7594,0
16701,4
15269,0
11613,0
6213,0
25175,4
11087,0
6530,4
13631,4
4249,0
11680,0
18256,0
25013,0
26605,0
6955,0
1134,4
12244,4
13192,4
23934,0
20573,4
13110,4
7940,0
27389,0
24272,0
11482,0
13307,0
2144,0
7776,0
20127,0
26678,0
22881,0
14488,4
251,0
20363,0
24379,0
13350,0
1607,0
15894,0
4134,0
22453,0
250,0
15971,0
10251,0
23372,0
22743,0
22966,0
12876,4
15546,0
20998,0
22154,1
8262,0
14153,0
19573,0
16197,4
27685,0
4070,0
22890,0
27500,0
19204,0
18299,0
28162,0
18372,0
26781,0
7373,0
2610,0
26161,0
5650,0
28549,0
8853,0
12781,4
3872,0
9335,0
3048,0
3786,0
25243,4
20293,0
21622,4
9925,0
3390,1
18960,0
8463,0
5990,2
22660,0
755,0
25606,0
11036,0
17722,0
28122,0
20471,4
8404,0
25074,0
6308,0
9988,0
2516,0
11660,0
13458,4
558,4
23224,0
24397,0
20649,0
4156,0
14186,4
25591,0
18972,0
12305,4
12822,4
10813,0
23382,0
16131,4
11252,0
22018,0
19334,0
10547,0
12082,0
5143,0
12308,4
18348,0
9853,0
3231,0
2474,0
11966,0
15633,1
16394,4
24244,0
3226,0
13330,0
3308,0
25671,0
25852,0
16832,4
20031,0
11904,0
23055,0
10388,0
17736,0
444,4
24483,0
7365,4
28060,4
10066,0
15001,4
28563,0
3441,0
5766,0
3293,0
22465,0
3210,0
23922,0
13752,4
14407,4
22616,0
18468,4
20356,0
3399,1
3079,0
27271,0
23374,0
5023,0
11169,0
14498,4
16620,0
26922,0
3035,0
12054,0
22366,0
15575,0
16746,4
14025,0
13247,0
9540,4
2594,0
18284,0
2181,0
2132,0
12281,4
28512,0
15871,0
11291,0
16555,4
5238,0
2160,0
28419,0
18980,0
23301,0
27802,0
16856,4
15,0
20204,0
23887,0
2995,0
3563,0
2803,0
3186,0
21088,0
6000,2
11113,0
20558,4
23985,0
2473,0
15334,0
20763,0
423,4
17484,4
27598,0
16507,4
15875,0
26917,0
8319,0
2316,0
3492,0
9061,0
12814,4
17206,4
9680,0
21364,0
3548,0
6141,2
26170,0
6738,0
21698,0
26044,0
5184,0
8409,0
3025,0
28366,0
8076,0
20868,0
15032,4
2673,0
18741,0
21650,4
3820,0
20165,0
4319,0
437,4
16095,0
16371,4
9928,0
18799,0
1007,0
1401,0
5223,0
55,0
9691,0
22533,0
15440,0
25954,0
3929,0
10072,0
2747,0
5549,0
22510,0
12214,4
18743,0
15859,0
17286,4
7236,0
11130,0
6712,4
3748,0
14196,4
8094,0
24289,0
17663,0
6183,4
17897,0
10075,0
19429,1
19735,0
20033,0
3641,0
26902,0
1773,2
13860,4
27886,0
21792,4
7685,0
2027,0
15161,4
8168,0
5203,0
26920,0
22103,0
13190,4
9808,0
1045,0
28136,0
1296,4
1395,0
4606,0
27725,0
16133,4
7985,0
24427,0
22869,0
19676,0
10880,0
25381,4
6095,2
28447,0
27457,0
20425,4
16315,4
11546,0
5367,0
14114,0
2012,0
1271,4
25731,0
11990,0
12404,4
1870,4
11537,0
16917,4
15046,4
5971,2
21935,4
18887,0
16847,4
1046,0
22509,0
26015,0
20840,0
14759,0
18631,0
11017,0
14760,0
6112,2
15147,4
16680,4
21999,0
16995,4
13676,4
5405,0
12399,4
27184,0
9304,0
4377,0
25040,0
27745,0
4253,0
5446,0
11008,0
11089,0
14550,4
3435,0
1354,0
17556,0
23593,0
24552,0
20065,0
26601,0
13136,4
4464,0
23628,0
5784,0
16359,4
5266,0
14154,0
20729,0
27733,0
16502,4
3578,0
27872,0
287,0
19372,0
8301,0
10588,0
16883,4
22286,0
15641,1
25660,0
26111,0
2590,0
3870,0
27427,0
9099,0
27374,0
15081,4
15741,0
22087,0
24829,0
2830,0
5856,0
22746,0
2774,0
24184,0
25551,0
17464,4
10820,0
3766,0
6429,4
26067,0
21544,4
16317,4
25407,4
1392,0
1839,4
19883,0
5969,2
1853,4
2198,0
11239,0
12332,4
23100,0
10163,0
9897,0
3653,0
5016,0
8461,0
11682,0
4793,0
10538,0
12236,4
5258,0
27106,0
18454,4
4868,0
6101,2
9398,4
1066,0
27874,0
11046,0
7490,0
23386,0
17655,0
28105,4
21495,0
2815,0
331,0
3664,0
24669,0
2840,0
25218,4
8040,0
7669,0
19480,0
17202,4
4710,0
23906,0
7558,0
24464,0
10778,0
12525,0
1224,4
14657,4
20131,0
26426,0
22886,0
9947,0
27834,0
10932,0
15756,0
12955,4
22539,0
6357,0
21513,0
3835,0
22434,0
1409,0
11717,0
27637,0
6900,0
23034,0
25747,0
12301,4
6362,0
6340,0
16355,4
12240,4
24010,0
26234,0
10080,0
22980,0
2344,0
26785,0
22546,0
9510,4
8592,0
14226,4
8315,0
14575,4
4499,0
3491,0
21928,4
24430,0
27402,0
9927,0
12698,0
23483,0
19974,0
8510,0
21685,0
22572,0
22414,0
1772,2
13783,4
21426,0
24640,0
18828,0
682,0
14920,0
16565,4
26883,0
15801,0
25931,0
18551,0
20850,0
22320,0
10326,0
24735,0
11656,0
9019,0
25300,4
2308,0
21466,0
6654,4
8639,0
15657,1
10316,0
11922,0
7838,0
22795,0
18848,0
12796,4
17849,0
26392,0
25697,0
15864,0
3467,0
698,0
13496,0
19088,0
9868,0
16449,4
27013,0
4094,0
790,0
12325,4
15654,1
22467,0
18102,0
15195,0
17247,4
9954,0
16888,4
25479,0
24070,0
9241,0
10751,0
3922,0
25154,4
11786,0
7266,0
2812,0
5839,0
15100,4
12650,0
5525,0
24707,0
25020,0
22529,0
917,0
17156,4
10720,0
16277,4
17757,0
18501,4
10432,0
25122,0
19052,0
28066,4
16588,0
4177,0
14235,4
11249,0
10666,0
8353,0
7968,0
7220,0
4254,0
19749,0
1682,0
19375,0
13644,4
24825,0
18181,0
4838,0
12985,4
1615,0
13072,4
20677,0
6171,4
19560,0
17515,4
13583,4
11856,0
16174,4
9367,4
9588,0
11512,0
5239,0
4986,0
16161,4
2769,0
22636,0
8104,0
12930,4
20606,0
27304,0
21607,4
3075,0
10139,0
26984,0
10212,0
17423,4
17796,0
11928,0
16177,4
19221,0
21822,1
12282,4
21724,0
21499,0
2969,0
14974,0
5639,0
19494,0
12903,4
4609,0
20949,0
4570,0
21938,4
20085,0
27828,0
2564,0
17497,4
28459,0
21185,0
23669,0
7200,0
11314,0
20568,4
9639,0
22970,0
18296,0
23715,0
26895,0
6075,2
19784,0
7201,0
2710,0
27788,0
1925,0
736,0
23063,0
17964,0
7424,0
20264,0
21125,0
17792,0
22346,0
591,4
9727,0
12964,4
11103,4
9706,0
27611,0
2365,0
25291,4
7698,0
2359,0
539,4
16599,0
16130,4
16626,0
12849,4
16999,4
11956,0
21189,0
10741,0
2824,0
28010,0
8478,0
2273,0
12439,0
19020,0
15958,1
8092,0
4349,0
10269,0
14020,0
12479,0
10392,0
26150,0
1784,0
836,0
16621,0
6931,0
11136,0
19599,0
10226,0
21196,0
17887,0
136,0
9629,0
18901,0
28038,0
864,0
23315,0
5575,0
10472,0
24146,0
13388,0
13964,0
8530,0
16218,4
23050,0
25388,4
13488,0
26768,0
11828,0
16781,4
967,0
7328,0
3367,0
4008,0
20518,4
4700,0
18940,0
21209,0
26291,0
24814,0
14837,0
17532,4
5953,2
13751,4
23141,0
22151,0
20982,0
26974,0
6275,0
9952,0
610,4
20845,0
6089,2
18545,0
12267,4
7540,0
8694,0
11021,0
1464,0
4676,0
7889,0
27906,0
5034,0
24066,0
16020,0
18801,0
14014,0
14964,0
23029,0
16225,4
17973,0
6987,0
25111,0
20903,0
18285,0
24498,0
20094,0
23599,0
13508,4
4031,0
16306,4
8113,0
9755,0
14148,0
26672,0
6674,4
18906,0
1584,0
12234,4
15303,0
21017,0
22318,0
23189,0
2916,0
23001,0
21409,0
20405,4
25445,0
14948,0
17223,4
9361,4
7659,0
28320,0
25019,0
12379,4
21056,0
20266,0
12291,4
3873,0
11859,0
1536,0
24537,0
16026,0
21700,4
12368,4
21810,4
20240,0
2617,0
9193,0
8445,0
28062,4
12481,0
6132,2
24170,0
24818,0
16511,4
24327,0
19191,0
8821,0
27660,0
9798,0
22737,0
9410,4
15977,0
5528,0
11018,0
6631,4
18078,0
16400,4
9292,0
5950,2
27943,0
2695,0
819,0
11202,0
24665,0
14796,0
6240,0
5678,0
28022,0
13971,0
27240,0
19866,0
27982,0
26612,0
6411,0
4895,0
5306,0
11984,0
3527,0
28465,0
4660,0
27493,0
27787,0
25031,0
20854,0
6034,2
19556,0
13589,4
8370,0
27033,0
9571,4
27422,0
2570,0
15973,0
6830,0
14069,0
14960,0
9119,0
20557,4
3553,0
17717,0
25299,4
7920,0
19515,0
12622,0
13449,0
12186,4
5119,0
1997,0
13115,4
1545,0
18017,0
10265,0
12335,4
5816,0
22639,0
1687,1
22670,0
28053,4
985,0
5519,0
15819,1
22845,0
22271,0
5218,0
3988,0
14682,0
13376,0
26534,0
16261,4
14631,4
13835,4
18107,0
25151,0
23682,0
5727,0
18353,0
27128,0
12967,4
7517,0
23951,0
19132,0
18732,0
19859,0
24868,0
24615,0
10957,0
14301,4
23815,0
13800,4
5942,2
18515,0
27141,0
5967,2
27931,0
4532,0
24248,0
2351,0
20230,0
14505,4
17683,0
20587,0
12403,4
15945,0
9753,0
26995,0
13699,4
10178,0
535,4
23313,0
15616,0
8991,0
20678,0
12006,0
27684,0
15583,0
16699,4
6844,0
14567,4
24846,0
16122,4
2230,0
14331,4
23903,0
13467,0
21141,0
3376,0
22216,0
14667,4
16656,0
4077,0
15495,0
20804,0
26748,0
21117,0
16562,4
8182,0
17466,4
20185,0
18878,0
25153,0
1905,0
27203,0
2441,0
10740,0
14913,0
15164,4
22363,0
1949,0
22936,0
2281,0
2062,0
9093,0
9487,4
10284,0
24440,0
185,0
19762,0
26292,0
19984,0
22771,0
10407,0
24382,0
18343,0
25165,0
25961,0
2467,0
16139,4
13197,4
2770,0
25487,0
12847,4
19432,1
5782,0
4636,0
10122,0
13445,0
18547,0
18511,0
4923,0
9347,0
26071,0
13553,4
28271,0
24320,0
27953,0
11135,0
14754,0
22104,0
27188,0
18492,4
19214,0
8389,0
26484,0
11049,0
14592,4
7667,0
1199,4
11460,0
13924,0
24190,0
19914,0
23517,0
12564,0
12440,0
21503,0
9230,0
14356,4
15807,0
11341,0
23999,0
105,0
21201,0
7636,0
6833,0
11926,0
18633,0
15402,0
25952,0
17346,4
4200,0
6125,2
22937,0
16312,4
26898,0
23659,0
10228,0
7455,0
6344,0
2744,0
23426,0
20972,0
12547,0
14046,0
12872,4
21158,0
22226,0
5889,0
12641,0
24172,0
4824,0
14638,4
25247,4
16657,0
7878,0
24976,0
14387,4
4280,0
6215,0
9171,0
27042,0
22963,0
13518,4
14004,0
222,0
14947,0
26555,0
25982,0
24143,0
11612,0
12869,4
19316,0
22173,0
7351,0
14633,4
19305,0
21295,0
6754,0
21686,4
28559,0
27528,0
8132,0
11497,0
17249,4
12711,0
25046,0
9357,0
3680,0
3101,0
6989,0
8171,0
28268,0
13845,4
7573,0
2524,0
15979,0
7283,0
8790,0
9004,0
10621,0
14790,0
20247,0
24141,0
11337,0
10375,0
3174,0
14910,0
8820,0
2939,0
2323,0
24623,0
13163,4
18487,4
20261,0
27993,0
17109,4
27096,0
16994,4
18206,0
9026,0
14545,4
20993,0
6888,0
16452,4
18465,4
8177,0
25117,0
25879,0
4739,0
4587,0
9023,0
13858,4
28511,0
4844,0
2714,0
5682,0
23415,0
