,weather_2h
26796,0
1875,0
1691,0
8828,0
23502,0
6891,0
11218,0
1856,0
8060,0
12355,0
13104,4
4909,0
20892,0
21390,0
21046,0
10774,0
3116,0
5626,0
2371,0
13287,0
18774,0
17089,4
25270,4
10150,0
15958,0
8289,0
22566,0
9228,0
16954,4
9971,0
14007,0
25566,0
22400,0
3151,0
22693,0
13865,0
1096,4
18094,1
25992,0
14752,0
24709,0
13457,4
4321,0
23919,0
4419,0
20999,0
16213,4
24950,0
18462,0
9083,0
7687,0
4509,0
11877,0
15760,0
5255,0
28297,0
3315,1
16122,4
11557,0
1549,0
19100,0
24369,0
17811,0
11932,0
17982,0
13088,4
880,0
15069,4
22745,0
24171,0
6619,4
19489,0
68,0
680,0
26351,0
13229,0
7304,4
26143,0
12095,4
5766,0
25748,0
7521,0
4884,0
26489,0
28153,0
9177,0
16313,4
20178,0
5012,0
938,0
6787,0
5933,2
13201,0
398,4
26206,0
1332,0
11495,0
2678,0
7173,0
4196,0
4032,0
628,0
4182,0
10555,0
7609,0
12206,4
10196,0
11157,0
20776,0
3102,0
5764,0
10702,0
16812,4
18704,0
107,0
3136,0
10347,0
27056,0
810,0
24480,0
2672,0
18247,0
26934,0
6906,0
8330,0
6152,0
14044,0
6506,4
4181,0
13196,0
23347,0
15749,0
6528,4
16032,4
27322,0
5448,0
19711,0
22688,0
28112,0
9738,0
5801,0
22144,0
4160,0
25142,4
24484,0
5079,0
896,0
22875,0
18613,0
11029,0
21125,4
18544,0
2941,0
10897,0
21205,0
15608,1
27419,0
3659,0
25078,4
14811,0
6502,4
4692,0
14290,4
22483,0
26390,0
16814,4
25152,4
26387,0
2490,0
24693,0
4127,0
17895,0
24663,0
21357,0
22256,0
16864,4
28348,0
15147,0
11071,0
7230,0
23618,0
22953,0
18256,0
9393,4
16680,4
2481,0
23130,0
26732,0
25460,0
7864,0
28242,0
4214,0
5775,0
17073,4
18641,0
10638,0
19835,2
20883,0
9342,4
18183,0
15876,0
14024,0
2599,0
2696,0
778,0
3513,0
10745,0
14030,0
20896,0
3022,0
20706,0
14357,4
18648,0
11614,0
13373,4
20027,0
25678,0
28068,0
23021,0
3096,0
20144,0
23246,0
14508,4
21539,4
22036,0
5067,0
27534,0
28036,0
15494,0
10210,0
12085,4
19486,0
18598,0
26332,0
24419,0
5159,0
4375,0
21314,0
13687,4
17020,4
21251,0
14360,4
26329,0
17316,4
6709,0
23714,0
11334,0
14307,4
16015,4
15875,0
3062,0
25547,0
17199,4
10337,0
19040,0
21389,0
24333,0
17235,4
8126,0
19554,0
6568,4
8762,0
15125,0
17979,0
27346,0
8977,0
22052,0
1199,4
6112,2
10731,0
13998,0
21585,0
5111,0
12704,4
11260,0
23321,0
12048,0
19698,0
22185,0
25160,4
7022,0
22388,0
20657,0
7040,0
27295,0
10335,0
19087,0
25765,0
3546,0
22163,0
6088,2
2026,0
19390,0
12463,4
8892,0
11111,0
20340,4
3856,0
25968,0
23719,0
21017,0
20108,0
8156,0
11514,0
19626,0
16500,0
4237,0
20609,0
11392,0
5878,0
8224,0
26309,0
12747,4
4031,0
27899,4
13384,0
17125,4
5574,0
15516,0
22480,0
15313,0
17718,1
15461,0
8181,0
18714,0
12798,4
25792,0
20544,0
26282,0
7699,0
838,0
3033,0
10164,0
11115,0
4019,1
11464,0
8039,0
21581,0
28149,0
23264,0
935,0
10452,0
20265,0
15297,0
12327,4
26744,0
25354,0
24514,0
1753,2
2048,0
20586,0
25254,4
23458,0
8125,0
11374,0
23271,0
10549,0
15213,0
23380,0
13019,4
20788,0
6097,2
24365,0
25335,0
2187,0
8234,0
25102,4
5601,0
14500,4
10463,0
11586,0
276,0
10874,0
12722,4
23214,0
13183,0
11241,0
6724,0
894,0
7185,0
1292,0
7258,0
25886,0
12632,0
21723,2
14928,4
2504,0
25648,0
1370,0
1126,4
13650,4
3397,0
17740,0
10683,0
5552,0
4045,0
25634,0
16930,4
9420,4
26116,0
13161,0
15935,0
18282,0
26864,0
19353,0
6291,0
26118,0
25912,0
9332,4
26479,0
11676,0
2437,0
1471,0
15672,0
7140,0
7761,0
11950,0
22158,0
22756,0
18912,0
10714,0
18203,0
25940,0
25235,4
17917,0
26355,0
9930,0
6934,0
14632,0
26753,0
9714,0
27727,0
7141,0
24426,0
9397,4
17338,4
508,4
12567,0
7283,0
19481,0
523,4
8637,0
14770,0
22621,0
28215,0
599,4
5723,0
5189,0
10380,0
25837,0
6042,2
21065,0
22787,0
9582,0
2257,0
18753,0
5166,0
14234,4
13364,0
14369,4
25618,0
6174,0
13719,4
8407,0
16718,4
8033,0
16328,4
18237,0
18323,4
598,4
11257,0
2161,0
21423,4
15730,0
10722,0
11886,0
23111,0
24377,0
25871,0
1105,4
27507,0
21124,4
1189,4
9311,4
1195,4
7823,0
16533,0
9197,0
10527,0
19123,0
20309,4
6866,0
4999,0
9450,4
9303,4
24558,0
17205,4
27335,0
17810,0
7583,0
25067,4
23003,0
12301,4
10278,0
22485,0
12933,4
22887,0
20675,0
20220,0
24140,0
27164,0
5365,0
23287,0
4050,0
21619,4
17501,0
11077,0
9413,4
9066,0
17671,0
22216,0
10193,0
23222,0
27893,4
4789,0
8595,0
26678,0
1793,4
15708,0
3751,0
19108,0
3293,0
15036,4
513,4
17164,4
20077,0
14637,0
5485,0
4235,0
21323,0
28246,0
25751,0
5301,0
4672,0
6935,0
14067,0
2633,0
3347,0
11668,0
18619,0
20660,0
13325,0
12844,4
14320,4
18421,0
1262,4
271,0
26259,0
19991,1
20753,0
25680,0
26046,0
17818,0
15375,0
17613,0
19048,0
16082,4
113,0
6379,4
23682,0
19996,0
7831,0
15182,0
18671,0
19576,0
4943,0
24307,0
3985,0
17692,0
14222,4
13575,4
1700,0
16764,4
17517,0
6989,0
1558,0
2713,0
20521,0
16640,4
23740,0
23591,0
12564,0
8750,0
14141,4
21393,0
4426,0
16367,4
21915,0
28299,0
4308,0
5351,0
27187,0
3382,0
12135,4
12625,0
17630,0
6310,0
14972,4
13511,4
1076,4
14802,0
14037,0
22601,0
5059,0
76,0
5658,0
14661,0
20382,4
3625,0
9330,4
9009,0
9070,0
9480,4
10591,0
19094,0
10286,0
10652,0
23873,0
24230,0
19849,1
26982,0
23685,0
13095,4
16200,4
2181,0
25021,4
11804,0
7207,0
2188,0
20277,0
12972,4
18053,0
10641,0
10392,0
14106,4
3581,0
15336,0
22459,0
14008,0
8213,0
10888,0
25501,0
22614,0
11072,0
7725,0
22499,0
8902,0
15539,1
22362,0
26052,0
13671,4
13784,4
26308,0
6085,2
18363,4
5420,0
18326,4
7101,0
28065,0
25801,0
14490,4
13055,4
16481,0
20871,0
21243,0
18072,0
8230,0
8685,0
3300,0
9983,0
18430,0
1902,0
23858,0
9685,0
26818,0
8225,0
4162,0
13701,4
25044,0
26537,0
15817,0
28135,0
12061,0
18975,0
19904,0
6075,2
7805,0
11986,0
12304,4
21714,2
1507,0
9979,0
15631,0
6520,4
9217,0
2248,0
5856,0
3678,0
27862,0
3194,0
19236,0
27428,0
7137,0
11895,0
22647,0
16271,4
1104,4
13718,4
28362,0
8368,2
12611,0
5252,0
20718,0
28333,0
17012,4
22088,0
994,0
24032,0
470,4
26946,0
593,4
17944,0
14531,4
26590,0
7503,0
3969,0
27503,0
4689,0
16064,4
4326,0
8682,0
2541,0
406,4
27961,0
7733,0
26017,0
13821,0
3503,0
12126,4
8005,0
6872,0
21550,4
21287,0
11091,0
5806,0
28390,0
24781,0
27581,0
2046,0
20282,0
612,4
10242,0
7296,0
18977,0
21334,0
5199,0
18470,0
8384,0
19242,0
2865,0
19570,0
11174,0
26266,0
13283,0
24707,0
13290,0
1642,0
22782,0
9371,4
782,0
19658,0
14571,4
17122,4
13295,0
6222,0
25139,4
15710,1
16761,4
14413,4
2616,0
10252,0
8515,0
18819,0
18568,0
3258,0
27049,0
12669,4
27309,0
19843,1
24750,0
8507,0
16613,4
22537,0
16938,4
16958,4
11951,0
6696,0
23176,0
25602,0
14386,4
11445,0
20647,0
21085,0
23560,0
1341,0
28309,0
9287,4
13091,4
7692,0
19007,0
26838,0
11271,0
10162,0
4190,0
23425,0
25574,0
3978,0
26177,0
14929,4
175,0
13434,4
16527,0
2528,0
10109,0
11481,0
26747,0
23032,0
8004,0
25005,0
27391,0
2387,0
17405,4
380,4
23204,0
16387,4
27026,0
9243,0
28288,0
27063,0
12795,4
20685,0
9395,4
24452,0
1137,4
18218,0
13347,0
945,0
12924,4
2640,0
24084,0
18994,0
12423,0
2268,0
3161,0
9593,0
10676,0
14540,4
26111,0
21012,0
3412,0
3975,0
25309,0
2065,0
23548,0
10241,0
7044,0
21961,0
6409,4
12014,0
24978,0
8171,0
1776,0
12213,4
21308,0
1482,1
26789,0
27570,0
6282,0
7506,0
25690,0
26304,0
11082,0
27983,0
15240,0
24535,0
11987,0
7225,0
23816,0
14013,0
10941,0
20809,0
6119,2
3142,0
15968,0
13126,4
23859,0
14275,4
6232,0
455,4
13459,4
15781,1
11357,0
21575,4
12247,4
24354,0
10003,0
11719,0
16090,4
20832,4
10646,0
9523,0
20988,0
20619,0
20575,0
19697,0
22410,0
5475,0
5482,0
26881,0
19820,0
25028,4
26070,0
26538,0
5905,2
11396,0
10225,0
23941,0
11075,0
2684,0
1498,1
23727,0
7000,0
9328,4
275,0
24986,0
21149,4
16404,4
10787,0
23364,0
7362,0
14598,0
17507,0
18778,0
24479,0
26239,0
9429,4
5706,0
14589,0
12542,1
70,0
12050,0
7850,0
11582,0
6107,2
2607,0
20535,0
2743,0
19808,0
13430,4
1864,0
1426,0
18288,4
6840,0
19755,0
14028,0
13556,4
1810,4
9044,0
20029,0
10240,0
15410,0
18871,0
6715,2
27686,0
8098,0
21827,1
12458,0
9279,4
19838,1
7094,0
3125,0
24334,0
15650,0
19742,0
25917,0
10266,0
3729,0
13873,0
8788,0
11336,0
24382,0
22827,0
514,4
14085,4
26271,0
1915,0
5894,2
25137,4
25735,0
12639,4
4716,0
13131,4
1448,0
9728,0
24704,0
8973,0
14985,4
22225,0
7759,0
2804,0
26565,0
25250,4
13869,0
14859,0
27004,0
664,0
27764,0
12484,0
11599,0
435,4
9997,0
24515,0
26176,0
8461,0
11307,0
23938,0
14136,4
14651,0
12601,0
22535,0
118,0
16525,0
10224,0
12060,0
335,0
7366,0
26519,0
22999,0
223,0
18608,0
28099,0
27291,0
24887,0
10393,0
9396,4
7328,0
14134,4
26910,0
2847,0
13218,0
5002,0
5157,0
16081,4
24955,0
11718,0
10459,0
18516,0
23044,0
26846,0
6342,0
779,0
19316,1
11470,0
11080,0
8655,0
15531,0
21207,4
18534,0
14376,4
10168,0
13050,4
15882,0
20587,0
19752,0
6170,0
25653,0
862,0
3633,0
17366,4
4198,0
16361,4
8118,0
2878,0
17575,0
27454,0
14939,4
17508,0
24567,0
3131,0
11625,0
3747,0
14196,4
1121,4
2427,0
6094,1
14862,0
19729,0
5676,0
10163,0
23864,0
5672,0
11066,0
1061,4
26154,0
9349,4
3436,0
23572,0
913,0
14431,4
18223,0
21631,4
5631,0
22289,0
11688,0
21960,0
754,0
20154,0
16783,4
9813,0
26922,0
10167,0
8899,0
6065,2
23163,0
23950,0
2815,0
13595,4
10565,0
21199,0
10280,0
27286,0
4680,0
25995,0
7762,0
1644,0
25964,0
6005,2
9722,0
17655,0
24427,0
22266,0
1147,4
19273,0
18732,0
2896,0
4030,0
23053,0
27464,0
24572,0
9038,0
20970,0
15195,0
26127,0
5937,2
4403,0
14692,0
13123,4
23896,0
22066,0
4256,0
22661,0
25778,0
20446,4
22976,0
16280,4
16423,4
22987,0
3206,0
27674,0
11976,0
8790,0
714,0
25577,0
15118,0
13485,4
20499,0
6879,0
12069,0
13242,0
9209,0
13656,4
24157,0
3402,0
22899,0
17602,0
6022,2
19942,0
11860,0
17302,4
12419,0
6595,4
7291,0
9120,0
1214,4
21621,4
12870,4
3449,0
2938,0
15239,0
5292,0
17064,4
21443,4
4090,1
17306,4
24917,0
1494,0
7037,0
17252,4
15072,4
20155,0
10226,0
1428,0
5999,2
22951,0
19990,1
18226,0
2642,0
3878,0
18330,4
8944,0
18565,0
804,0
22517,0
18612,0
2988,0
5903,2
16949,4
15504,0
12449,0
6057,2
12940,4
22368,0
2786,0
18396,0
8910,0
6237,0
18352,4
12437,0
7412,0
3624,0
26050,0
21365,0
21341,0
24987,0
7728,0
17647,0
25754,0
28406,0
7813,0
12058,0
10082,0
8793,0
14659,0
12059,0
19728,0
6766,0
6553,4
7310,0
8093,0
17805,0
3776,0
8568,0
6074,4
1173,4
6637,4
25532,0
20049,0
4528,0
24161,0
5232,0
11073,0
16208,4
15651,0
15309,0
9036,0
6048,2
10262,0
28045,0
14325,4
21885,0
19139,0
25794,0
7041,0
411,4
16945,4
20840,4
15919,0
22584,0
23225,0
22272,0
9033,0
4629,0
20271,0
4355,0
26268,0
5148,0
22474,0
27645,0
24839,0
1433,0
23860,0
24585,0
8949,0
11558,0
26231,0
7465,0
10440,0
15373,0
23361,0
6885,0
4107,0
8014,0
24538,0
4696,0
10332,0
6668,4
22574,0
2886,0
23094,0
19147,0
20171,0
19893,0
2604,0
87,0
21057,0
6603,4
9973,0
9700,0
1821,4
17263,4
12086,4
24904,0
1783,4
21560,4
7543,0
3551,0
9334,4
6849,0
16055,4
9398,4
19172,0
2933,0
1750,2
4139,0
5335,0
15713,0
2858,0
3302,0
13284,0
5230,0
18768,0
4184,0
4189,0
7472,0
23303,0
4990,0
5868,0
755,0
24994,4
955,0
15823,0
9750,0
7460,0
13962,0
28322,0
10081,0
26035,0
2428,0
18521,0
20233,0
5222,0
25278,0
23377,0
25699,0
7031,0
1232,4
16900,4
14817,0
4891,0
7444,0
4496,0
14684,0
5692,0
22642,0
21160,4
27148,0
17628,0
27816,0
14578,4
7239,0
1284,0
22948,0
27963,0
14923,4
11054,0
12882,4
26196,0
16140,4
11519,0
3250,0
21449,4
2062,0
23922,0
9276,4
20464,0
26893,0
26415,0
3440,0
17862,0
1495,0
6230,0
23791,0
22534,0
25157,4
1411,0
3918,0
25890,0
14416,4
6887,0
23688,0
15799,0
16085,4
16836,4
26128,0
19685,0
10508,0
13190,0
15442,0
18713,0
13782,4
996,0
3549,0
12762,4
7604,0
21582,0
23245,0
26824,0
13916,0
3075,0
20427,4
11957,0
28275,0
23042,0
23853,0
17254,4
7929,0
732,0
13752,4
4543,0
1935,0
4033,0
10031,0
10339,0
27779,0
988,0
3864,0
21495,4
7700,0
162,0
16566,4
6508,4
7560,0
14662,0
5006,0
25752,0
2416,0
10612,0
12759,4
16164,4
19745,0
19422,0
1067,4
3741,0
21572,0
23683,0
4997,0
9634,0
18784,0
16685,4
10561,0
18752,0
5413,0
6727,0
5021,0
22346,0
16808,4
7781,0
25609,0
7861,0
15921,0
13074,4
4818,0
11426,0
17044,4
18157,0
10374,0
1555,0
23902,0
10650,0
21566,4
6986,0
23969,0
17206,4
2973,0
10539,0
13881,0
25007,0
12685,4
24842,0
12978,4
1954,0
19459,0
12267,4
9644,0
15303,0
24309,0
24446,0
20775,0
12199,4
17940,0
2203,0
7844,0
25511,0
2331,0
6478,4
20319,4
27931,4
22794,0
18605,0
16161,4
26457,0
6870,0
11281,0
740,0
3508,0
16021,4
9795,0
19873,0
8088,0
17695,0
7357,0
9970,0
9223,0
16126,4
9680,0
19699,0
12200,4
27098,0
2639,0
26797,0
10961,0
5831,0
2250,0
24047,0
19473,0
24674,0
10264,0
18902,0
17481,0
27583,0
24738,0
745,0
14915,4
27173,0
18842,0
7717,0
28337,0
12701,4
8377,0
22165,0
24428,0
2391,0
12729,4
24996,0
24748,0
26604,0
23078,0
24846,0
13742,4
21326,0
17379,4
1752,2
21222,1
16849,4
22044,0
16377,4
24203,0
21229,4
17318,4
12965,4
16253,4
18756,0
26886,0
3051,0
21527,4
21567,4
19886,0
16136,4
1526,0
2507,0
17880,0
3467,0
21727,2
1311,0
21570,4
10866,0
19029,0
16119,4
5386,0
7330,0
23494,0
22274,0
12750,4
23030,0
11331,0
11165,0
26477,0
25038,4
13435,4
12583,0
22267,0
6054,2
22605,0
9459,4
14358,4
27347,0
16904,4
26988,0
13851,0
23069,0
7570,0
8447,0
11410,0
18788,0
26194,0
9844,0
19986,0
4056,1
18316,4
2686,0
999,0
16880,4
12269,4
820,0
17171,4
13292,0
23433,0
5769,0
1883,0
3304,0
15348,0
23755,0
7575,0
7324,0
12218,4
590,4
18582,0
5322,0
6869,0
9528,0
10208,0
9286,4
28284,0
1547,0
24360,0
4663,0
7939,0
12544,0
6858,0
1751,2
18270,0
21756,4
19701,0
4847,0
222,0
1487,1
12380,0
4069,0
15091,4
13655,4
7380,0
24583,0
16868,4
17403,4
4600,0
22868,0
15435,0
12937,4
19613,0
26221,0
28252,0
7210,0
11862,0
26603,0
683,0
26168,0
6151,0
17156,4
16714,4
26959,0
10218,0
24650,0
14361,4
16260,4
17530,0
8303,0
9479,4
5794,0
21834,1
21464,4
25817,0
13571,4
25172,4
9868,0
15141,0
1024,0
1402,0
15135,0
2861,0
441,4
20884,0
12858,4
10328,0
25671,0
10213,0
16798,4
12953,4
12024,0
16012,4
7966,0
24037,0
5014,0
14789,0
14063,0
26520,0
4794,0
19771,0
2963,0
17643,0
18327,4
13288,0
8919,0
20833,4
13395,0
10901,0
7214,0
18823,0
6941,0
18858,0
27530,0
18333,4
6781,0
28207,0
8024,0
7497,0
19557,0
27423,0
600,4
24403,0
5906,2
10389,0
18642,0
7652,0
3631,0
18841,0
8773,0
14478,4
27839,0
2484,0
3693,0
36,0
27919,4
11685,0
3530,0
26990,0
22238,0
10597,0
19967,0
23723,0
23933,0
5966,2
27420,0
588,4
21361,0
23056,0
13085,4
7378,0
19630,0
2101,0
8531,0
26526,0
27568,0
13203,0
17638,0
10855,0
8227,0
15625,0
26995,0
13129,4
16222,4
2462,0
15491,0
9840,0
20323,4
10637,0
25563,0
26588,0
14285,4
20974,0
8545,0
13231,0
9124,0
13833,0
28257,0
6120,2
14839,0
21635,4
3468,0
25512,0
3495,0
8996,0
27868,0
21652,4
6039,2
14282,4
1587,0
1614,0
8720,0
27913,4
2240,0
22723,0
12575,0
16782,4
14120,4
20571,0
18051,0
1312,0
15151,0
22180,0
10623,0
28017,0
22004,0
1756,4
16916,4
6467,4
18251,0
21699,1
11788,0
19451,0
18114,0
984,0
25436,0
25981,0
19574,0
21688,4
22197,0
25662,0
15355,0
5628,0
4598,0
10634,0
10838,0
27314,0
14311,4
19133,0
6630,4
25382,0
26189,0
3428,0
7218,0
4880,0
16285,4
27255,0
20687,0
25282,0
8379,0
16259,4
26071,0
20249,0
18021,0
16096,4
17167,4
12936,4
10536,0
12801,4
1159,4
13779,4
14880,0
15601,1
9715,0
16976,4
7419,0
4233,0
3190,0
4023,1
11680,0
20042,0
15431,0
17248,4
19863,0
6549,4
2601,0
25094,4
23126,0
5119,0
15160,0
20075,0
11605,0
10913,0
18490,0
23814,0
23182,0
11679,0
1492,0
16724,4
19206,0
2714,0
26919,0
11347,0
11967,0
9573,0
9864,0
21578,4
5523,0
18222,0
12865,4
6476,4
12492,0
20600,0
27244,0
28376,0
13912,0
7787,0
6436,4
24911,0
1822,4
15679,0
2118,0
28312,0
26594,0
27596,0
16279,4
265,4
4338,0
24210,0
11275,0
16713,4
7250,0
26339,0
3247,0
18341,0
23644,0
18820,0
15675,0
13449,4
17096,4
9292,4
3299,0
7314,0
10766,0
10314,0
6956,0
8373,0
2557,0
16000,4
18271,0
15334,0
8321,0
27614,0
28360,0
20359,4
20742,0
23533,0
25708,0
13747,4
24494,0
24853,0
6158,0
8128,0
22682,0
16611,4
1669,0
24311,0
27271,0
3430,0
2509,0
19529,0
5811,0
2526,0
24571,0
24592,0
28171,0
9854,0
16992,4
8209,0
1786,4
27841,0
14583,4
13536,4
24249,0
19902,0
19775,0
15995,4
25893,0
189,0
19075,0
613,0
4169,0
12343,0
1460,0
25983,0
22082,0
15499,0
587,4
23566,0
10934,0
12349,0
21040,0
13781,4
18878,0
6300,0
1522,0
12776,4
8120,0
20205,0
13352,0
24780,0
16258,4
17849,0
27433,0
6822,0
10566,0
7131,0
746,0
17115,4
1584,0
24256,0
3313,0
633,0
23924,0
7466,0
5210,0
22054,0
20754,0
22691,0
2554,0
9880,0
23107,0
17860,0
7903,0
19401,0
26420,0
17516,0
23035,0
8247,0
5192,0
13918,0
502,4
952,0
10475,0
25127,4
12288,4
26627,0
13526,4
11591,0
22590,0
708,0
15092,4
12877,4
22071,0
12803,4
17555,0
3093,0
23694,0
7212,0
13950,0
2660,0
27318,0
1259,4
25885,0
27150,0
14948,4
12091,4
25698,0
19919,0
25812,0
21232,4
2829,0
24238,0
21632,4
15634,0
8058,0
11845,0
21266,0
11897,0
4367,0
15579,1
8965,0
23063,0
22184,0
21563,0
20507,0
1510,1
21693,4
16314,4
17351,4
2960,0
9075,0
21902,0
7106,0
3593,0
803,0
5798,0
17769,0
1779,4
11891,0
14784,0
24034,0
17725,1
7662,0
10609,0
10631,0
26953,0
6698,0
19938,0
23372,0
5392,0
13147,0
9975,0
4105,0
4318,0
15954,0
24141,0
19127,0
22422,0
4253,0
25458,0
14924,4
13700,4
13031,4
22971,0
273,0
15768,0
13863,0
20250,0
18709,0
16036,4
9945,0
28176,0
475,4
13634,4
24061,0
973,0
4837,0
27370,0
20467,4
22983,0
24557,0
2975,0
20274,0
18345,4
5176,0
11543,0
11180,0
19604,0
11458,0
19984,0
23208,0
17139,4
10325,0
18683,0
18392,0
22549,0
27209,0
4691,0
11607,0
7515,0
1806,4
2335,0
5398,0
16068,4
7104,0
4448,0
11799,0
12163,4
18038,0
8130,0
136,0
640,0
17063,4
6115,4
6081,4
2863,0
21164,0
268,0
21842,1
3491,0
5271,0
27710,0
23075,0
24999,4
19980,1
24305,0
17157,4
10365,0
23777,0
8900,0
10783,0
26705,0
10093,0
24958,0
27836,0
20546,0
19095,0
13722,4
24017,0
559,4
16364,4
8938,0
8832,0
13544,4
19992,1
4290,0
13362,0
18343,4
8513,0
4971,0
657,0
25366,0
4817,0
24947,0
6543,4
12118,4
13385,0
17648,0
21414,0
17913,0
26115,0
1996,0
13720,4
4770,0
4878,0
285,0
20284,0
8273,0
18467,0
4899,0
770,0
3363,0
2088,0
5464,0
9356,4
26803,0
9178,0
24876,0
24447,0
11780,0
3188,0
2008,0
13896,0
3695,0
9737,0
6066,4
26828,0
21677,4
5123,0
15228,0
22121,0
7892,0
13508,4
22529,0
20489,0
19516,0
1621,0
16597,4
9618,0
26874,0
20842,4
18653,0
15926,0
3482,0
15441,0
9004,0
18144,0
4558,0
22709,0
391,4
21930,0
6255,0
27642,0
21200,0
19997,0
4786,0
14118,4
1138,4
7107,0
23574,0
2255,0
14140,4
27783,0
22820,0
2400,0
7339,0
20231,0
2488,0
17836,0
4174,0
8374,0
19016,0
27040,0
10720,0
22002,0
17964,0
9879,0
14629,0
14204,4
2119,0
9422,4
5824,0
23328,0
10402,0
16234,4
15454,0
3439,0
23145,0
15209,0
26742,0
22755,0
8353,0
9079,0
13124,4
8066,0
19532,0
5988,0
10522,0
27662,0
16723,4
28229,0
27992,0
24993,4
8068,0
21015,0
5974,2
6665,4
2747,0
19090,0
27341,0
2977,0
704,0
14375,4
27453,0
18409,0
23024,0
2809,0
5746,0
24337,0
19336,0
7078,0
5181,0
17574,0
8454,0
19464,0
7975,0
4036,0
313,0
3367,0
4660,0
18468,0
7729,0
2864,0
5659,0
7835,0
22140,0
3947,0
23614,0
1441,0
27932,4
2210,0
19142,0
15832,0
6697,0
5501,0
21370,0
26248,0
22749,0
23800,0
12769,4
19720,0
19505,0
4018,0
6557,4
15414,0
24035,0
3682,0
18997,0
10826,0
25616,0
10432,0
9087,0
24474,0
3977,0
23162,0
13708,4
9567,0
26512,0
27317,0
10076,0
16475,0
6530,4
15797,0
14103,4
26915,0
25838,0
6807,0
9353,4
22823,0
3654,0
12080,4
14534,4
27721,0
15367,0
26313,0
14965,4
8270,0
12374,0
15511,0
8657,0
22171,0
23062,0
22469,0
25986,0
21978,0
14927,4
18039,0
7208,0
24726,0
17495,0
19971,0
17241,4
4705,0
13913,0
15874,0
19789,0
12271,4
9922,0
28411,1
13853,0
15872,0
16429,4
9739,0
21868,0
11293,0
7050,0
17839,0
7727,0
15831,0
89,0
25730,0
5287,0
26944,0
3076,0
15224,0
6739,0
13735,4
3249,0
16169,4
27605,0
1391,0
8444,0
13514,4
18482,0
28296,0
10909,0
27713,0
18050,0
22145,0
9361,4
7579,0
23193,0
15440,0
9014,0
6067,4
13927,0
2136,0
1485,0
23345,0
25839,0
4557,0
20243,0
17600,0
15327,0
21948,0
4065,0
10598,0
18389,0
19690,0
27212,0
16366,4
16965,4
3403,0
18041,0
6959,0
15103,4
24659,0
9581,0
5437,0
24022,0
5348,0
21421,0
15487,0
17416,4
27577,0
26557,0
28222,0
822,0
24756,0
14753,0
16535,0
24576,0
17106,4
9039,0
8659,0
12488,0
25764,0
59,0
4499,0
2445,0
27162,0
6339,0
22254,0
1019,0
3623,0
413,4
23424,0
11288,0
6729,0
22337,0
19827,1
26484,0
7045,0
60,0
1919,0
12300,4
22890,0
20328,4
3758,0
21836,4
6808,0
11691,0
98,0
24126,0
12602,4
12364,0
2081,0
18374,4
6673,4
7064,0
11587,0
9747,0
5326,0
4475,0
4592,0
23539,0
10773,0
24172,0
5711,0
7643,0
17749,0
9417,4
18134,0
6955,0
1422,0
11267,0
16477,0
6683,0
25233,4
10719,0
27145,0
25170,4
6071,2
8104,0
12807,4
14368,4
25876,0
3998,0
13750,4
21708,1
20244,0
1952,0
7479,0
10382,0
15450,0
26290,0
23608,0
885,0
2372,0
27367,0
14834,0
25845,0
16013,4
11027,0
16961,4
22632,0
6833,0
8746,0
13638,4
7722,0
27213,0
15934,0
23834,0
23139,0
18995,0
3662,0
23734,0
18623,0
20851,0
9641,0
8964,0
7084,0
6429,4
16532,0
15982,4
21201,0
12984,4
18289,4
8901,0
27085,0
19600,0
19428,0
14331,4
167,0
11398,0
22338,0
20121,0
10324,0
19890,0
5606,0
11330,0
10069,0
21112,4
148,0
4637,0
749,0
6892,0
3191,0
21801,4
16321,4
19433,0
11137,0
11677,0
23403,0
7143,0
5698,0
13503,4
3365,0
20844,0
10968,0
12136,4
20537,0
2677,0
6404,4
13215,0
19959,0
13670,4
25400,0
1733,0
10229,0
13036,4
13169,0
26872,0
16706,4
5062,0
18217,0
25437,0
25238,4
21482,4
8300,0
15382,0
12570,0
28046,0
21450,4
3434,0
4091,0
20429,4
3569,0
1687,0
1737,0
23866,0
16331,4
24832,0
23104,0
10231,0
25121,4
16603,4
26006,0
19322,0
16076,4
3238,0
14588,0
2493,0
15587,1
10803,0
17441,0
7259,0
27033,0
21109,4
10057,0
1531,0
15488,0
25790,0
26161,0
1044,0
17280,4
14903,0
23275,0
493,4
24890,0
25784,0
4702,0
25219,4
7192,0
22200,0
10680,0
27272,0
20635,0
24181,0
22067,0
20428,4
15739,0
27746,0
7641,0
16942,4
25477,0
17097,4
7285,0
18649,0
22455,0
1430,0
8752,0
22084,0
11816,0
17088,4
19670,0
12584,0
8480,0
16431,4
2160,0
7796,0
3651,0
17506,0
11620,0
9660,0
7232,0
27235,0
4782,0
8073,0
3180,0
20964,0
16344,4
18009,0
511,4
2218,0
21592,0
26913,0
28128,0
14587,4
12515,0
27647,0
19000,0
472,4
9520,0
4482,0
5829,0
16422,4
17329,4
14250,4
9941,0
21502,4
3140,0
24819,0
27752,0
23000,0
2474,0
25732,0
18173,0
584,4
8286,0
8249,0
4463,0
13010,4
21098,4
28353,0
16211,4
9260,0
10391,0
15322,0
15556,1
11628,0
10039,0
24251,0
2592,0
22150,0
816,0
18348,4
6512,4
3048,0
5311,0
18304,4
3869,0
